prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline
"Translate the following sentence from Wolof to English:
Q: Ndéem, neexul giss lépp budé sax kenn xamnani amna. Buduggé ci biir rék, béruna deeg.
A:","Ndéem, neexul giss lépp budé sax kenn xamnani amna. Buduggé ci biir rék, béruna deeg.","In fact, it is not easy to find at all even if one knew it existed. Once inside the cave, it is a total isolation.","Ndéem, neexul giss lépp budé sax kenn xamnani amna. Buduggé ci biir rék, béruna deeg.",8.540967306425511,1.6981781927975181,25.0
"Translate the following sentence from Wolof to English:
Q: Mënu ñu gis dara ludul asamaan su leer te rafet ci kaw ak montaañ yu bari yuñu wër. Tuuti ci addina bi lañuy mëna gis mbaa dégg ci biir kaaf bi.
A:",Mënu ñu gis dara ludul asamaan su leer te rafet ci kaw ak montaañ yu bari yuñu wër. Tuuti ci addina bi lañuy mëna gis mbaa dégg ci biir kaaf bi.,"Nothing can be seen other than the clear, beautiful sky above and the many surrounding mountains. Very little of this world can be seen or heard from inside the cave.",I am not going to eat the meat of the deer that you killed with a spear and a bow. I will not eat it until you have cooked it.,16.720015981959612,1.6526850525490153,9.0625
"Translate the following sentence from Wolof to English:
Q: Great Pyramid bi ci Giza dong mo taxaw batay.
A:",Great Pyramid bi ci Giza dong mo taxaw batay.,The Great Pyramid at Giza is the only one of the seven wonders that is still standing today.,The Great Pyramid of Giza is the largest pyramid in the world.,36.17079990693768,22.789111459205202,6.5625
"Translate the following sentence from Wolof to English:
Q: Waa Egypt ñoo ko tabax ci ñetteelu xarnu lu jiitu JC, Pyramid bu Mag bi nekk na benn ci tabaxi pyramid yu gëna gudd nu defar ko ngir saragal Firawna bu genn addina.
A:","Waa Egypt ñoo ko tabax ci ñetteelu xarnu lu jiitu JC, Pyramid bu Mag bi nekk na benn ci tabaxi pyramid yu gëna gudd nu defar ko ngir saragal Firawna bu genn addina.","Built by the Egyptians in the third century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.","The pyramids of Egypt were built by the Pharaohs of the Old Kingdom, and the Great Pyramid of Giza was built by Pharaoh Khufu, who ruled from 2589 to 2566 BC.",36.92201048544345,7.841770124886337,13.1875
"Translate the following sentence from Wolof to English:
Q: Giza Plateau bi, wala”Giza Necropolis” ci Wale nit ñu dee bu Egypt am na pyramid yu bare ( ci yooyu pyramid bu mag moo ci gëna gudd), yeneen sëg yu ndaw yu bare, ay jàngu, ak Sphinx gu mag gi.
A:","Giza Plateau bi, wala”Giza Necropolis” ci Wale nit ñu dee bu Egypt am na pyramid yu bare ( ci yooyu pyramid bu mag moo ci gëna gudd), yeneen sëg yu ndaw yu bare, ay jàngu, ak Sphinx gu mag gi.","The Giza Plateau, or ""Giza Necropolis"" in the Egyptian Valley of the Dead contains several pyramids (of which the great pyramid is the largest), several small tombs, several temples, and the great Sphinx.","The Giza Plateau is called the Giza Necropolis in English. It is the place where the pyramids of the pharaohs of Egypt are located (in the old days). There are many pyramids there, and the Sphinx is also located there.",39.05190019625057,19.60240720840377,5.4375
"Translate the following sentence from Wolof to English:
Q: Li tax ñu tabax pyramide bu mag bi mooy delloo njukkal pharaon bii di Khéops ak yeneen pyramide yu ndaw, bàmmeel ak ay temple yu gëna ndaw lañu tabax ngir delloo njukkal jgéen ñi ak njabootu Khéops.
A:","Li tax ñu tabax pyramide bu mag bi mooy delloo njukkal pharaon bii di Khéops ak yeneen pyramide yu ndaw, bàmmeel ak ay temple yu gëna ndaw lañu tabax ngir delloo njukkal jgéen ñi ak njabootu Khéops.","The great pyramid was created to honor the Pharaoh Khufu, and many of the smaller pyramids, tombs, and temples were built to honor Khufu's wives and family members.","The Great Pyramid of Khufu is the oldest and largest of the three pyramids in the Giza pyramid complex bordering what is now El Giza, Egypt. It is the oldest of the Seven Wonders of the Ancient World, and the only one to remain largely intact. The Great Pyramid was the tallest man-made structure in the world for over 3,800 years.",27.605793655877996,3.3743303505550757,19.0
"Translate the following sentence from Wolof to English:
Q: Màandargay “ up bow “ bi dafa niroog ab V bu” dow bow” bi dafa niroog fit walaa kaare bu amul wetu suuf.
A:",Màandargay “ up bow “ bi dafa niroog ab V bu” dow bow” bi dafa niroog fit walaa kaare bu amul wetu suuf.,"The ""up bow"" mark looks like a V and the ""down bow mark"" like a staple or a square missing its bottom side.",The bow is up. The arrow is in the bow. The arrow is in the bow. The arrow is in the bow.,14.117449868004304,1.9240848598265397,16.625
"Translate the following sentence from Wolof to English:
Q: Ci kaw mooy danga wara door ak lii té bees ci paspas bi, té ci suuf mooy danga wara door ak mbott bi (mooy fi sa loxo japp ci paspas bi) té xeec ko.
A:","Ci kaw mooy danga wara door ak lii té bees ci paspas bi, té ci suuf mooy danga wara door ak mbott bi (mooy fi sa loxo japp ci paspas bi) té xeec ko.","Up means you should start at the tip and push the bow, and down means you should start at the frog (which is where your hand is holding the bow) and pull the bow.","If you want to eat meat, you can eat chicken or beef (or pork, if you like).",10.19730358298434,1.1423392165906565,6.90625
"Translate the following sentence from Wolof to English:
Q: Arc bu jëm mooy faral di gëna néew coow, waaye arc bu jëm suuf moo gëna bari coow.
A:","Arc bu jëm mooy faral di gëna néew coow, waaye arc bu jëm suuf moo gëna bari coow.","An up-bow usually generates a softer sound, while a down-bow is stronger and more assertive.","I am a farmer, and I am a good farmer.",8.959952624914354,1.8021202415819362,11.4375
"Translate the following sentence from Wolof to English:
Q: Sula neexee nga def ay mark ay crayon, waaye ngeen bàyyi xel ni màrk yu kurbe yi nekk ñu imprime leen, misik moo leen taxa jog, dañu leen wara sàmm.
A:","Sula neexee nga def ay mark ay crayon, waaye ngeen bàyyi xel ni màrk yu kurbe yi nekk ñu imprime leen, misik moo leen taxa jog, dañu leen wara sàmm.","Feel free to pencil in your own marks, but remember the printed bowing marks are there for a musical reason, so they should usually be respected.","The crayon is red, and it is not a marker, it is a crayon, and it is not a marker, it is a crayon, and it is not a marker, it is a crayon, and it is not a marker, it is a crayon, and it is not a marker, it is a crayon, and it is not a marker, it is a crayon, and it is not a marker, it is a crayon, and it is",10.53814170056533,0.4724186878758777,19.625
"Translate the following sentence from Wolof to English:
Q: Buur Louis XVI bu bari ay bi, buur bu jigeen bi di Marie Antoinette seen ñaari doom (Marie Therese am 11 at ak Louis-Charles am ñeenti at) ak rakk bu jigeen bu Buur, Madam Elizabeth, ci bisu 6 oktoobar 1789 la ko ay jigeen yuy liggéey ci màrse bi fitnaloon mu dellu ca Paris bawoo Versailles.
A:","Buur Louis XVI bu bari ay bi, buur bu jigeen bi di Marie Antoinette seen ñaari doom (Marie Therese am 11 at ak Louis-Charles am ñeenti at) ak rakk bu jigeen bu Buur, Madam Elizabeth, ci bisu 6 oktoobar 1789 la ko ay jigeen yuy liggéey ci màrse bi fitnaloon mu dellu ca Paris bawoo Versailles.","The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.","Louis XVI and Marie Antoinette were in prison, Louis XVI and Marie Antoinette were in prison, Madame Elizabeth, on October 6, 1789, the day of the fall of the Bastille, the day of the fall of the Bastille, the day of the fall of the Bastille, the day of the fall of the Bastille, the day of the fall of the Bastille, the day of the fall of the Bastille, the day of the fall of",27.239069101199302,4.334474378681597,19.75
"Translate the following sentence from Wolof to English:
Q: Ci ab saret, danu tukki ñibbici ci Paris ab mbooloo gu tàkku wër leen di yóoxu ak wax ci kaw ay tëkku jëmële ko ci Buur bi ak Lingeer bi.
A:","Ci ab saret, danu tukki ñibbici ci Paris ab mbooloo gu tàkku wër leen di yóoxu ak wax ci kaw ay tëkku jëmële ko ci Buur bi ak Lingeer bi.","In a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.","If you go to Paris, you will see many beautiful women.",12.006431702111966,1.7036292629582575,16.375
"Translate the following sentence from Wolof to English:
Q: Mbooloom nit ñi forsé na buur bu góor bi ak bu jigeen bi ñu ubbi palanteeru oto bi.
A:",Mbooloom nit ñi forsé na buur bu góor bi ak bu jigeen bi ñu ubbi palanteeru oto bi.,The mob of people forced the King And Queen to have their carriage windows wide open.,The man who is walking in the forest is looking for a place to sleep.,16.71268783938309,3.0521968279991727,14.625
"Translate the following sentence from Wolof to English:
Q: Ci ben waxtu ken ci mbolo mi yengal na bopp gardécorp biniu rey ca Versailles té mu nekon jambar ci kanamu njiit bu jigen bu ragalu bii.
A:",Ci ben waxtu ken ci mbolo mi yengal na bopp gardécorp biniu rey ca Versailles té mu nekon jambar ci kanamu njiit bu jigen bu ragalu bii.,At one point a member of the mob waved the head of a royal guard killed at Versailles in front of the terrified Queen.,I have a lot of money and I want to buy a car in Versailles.,17.697780462888442,3.2756001855145502,19.75
"Translate the following sentence from Wolof to English:
Q: Depense xeexu imperialism bi Etaa Sini doon amal ci Philipinnes waa Felipino ci seen bopp nio ko fay.
A:",Depense xeexu imperialism bi Etaa Sini doon amal ci Philipinnes waa Felipino ci seen bopp nio ko fay.,The war expenditures of U.S. imperialism in the conquest of the Philippines were paid for by the Filipino people themselves.,The imperialist countries of the United States and the Philippines are spending money to fight the Filipinos.,37.08938544312711,4.277688631257738,13.4375
"Translate the following sentence from Wolof to English:
Q: Dañ leen forsewoon ñu fay rezim koloñaalu Amerik ay juuti ngir matal wàll bu mag ci liñuy depansé te njuréef yi am ci cakkutéef yi làp feey ci turu nguuru Philipin jaaree ko ci banku Waal Street.
A:",Dañ leen forsewoon ñu fay rezim koloñaalu Amerik ay juuti ngir matal wàll bu mag ci liñuy depansé te njuréef yi am ci cakkutéef yi làp feey ci turu nguuru Philipin jaaree ko ci banku Waal Street.,They were compelled to pay taxes to the U.S. colonial regime to defray a major part of the expenditures and the interest on bonds floated in the name of the Philippine government through the Wall Street banking houses.,The colonists in the United States of America are fighting for their independence from Great Britain.,14.262378505940939,0.8477988171578078,22.125
"Translate the following sentence from Wolof to English:
Q: Wax dëgg, bonofis yu bari yuñuy jëlee ci niñuy jariñoo askanu Filipin di wara tollook njuréef yu gëna am solo ci imperiyalism bu Amerik.
A:","Wax dëgg, bonofis yu bari yuñuy jëlee ci niñuy jariñoo askanu Filipin di wara tollook njuréef yu gëna am solo ci imperiyalism bu Amerik.","Of course, the superprofits derived from the protracted exploitation of the Filipino people would constitute the basic gains of U.S. imperialism.","The colonizers of the Philippines were not the Americans, but the Spaniards.",15.464975378482334,2.0879834405335975,15.3125
"Translate the following sentence from Wolof to English:
Q: Ngir nànd Templier yi, dafay laaj ñuy li waral ñu sos ordre boobu.
A:","Ngir nànd Templier yi, dafay laaj ñuy li waral ñu sos ordre boobu.",To understand the Templars one must understand the context that prompted the creation of the order.,"I am a Templar, and I am a member of the Order of the Temple.",19.482196914959744,5.109276028583519,5.90625
"Translate the following sentence from Wolof to English:
Q: At mi nga xamantane xew-xew yi amoon lañuy jappee niki Ati Moyen Ages yu Kawe jamonoy Istuwaaru Orop ci 11eel, 12eel ak 13eelu siyeekal (Ginaaw JC 1000–1300).
A:","At mi nga xamantane xew-xew yi amoon lañuy jappee niki Ati Moyen Ages yu Kawe jamonoy Istuwaaru Orop ci 11eel, 12eel ak 13eelu siyeekal (Ginaaw JC 1000–1300).","The age where the events took place is commonly referred as the High Middle Ages the period of European history in the 11th, 12th, and 13th centuries (AD 1000–1300).","At mi nga xamantane xew-xew yi amoon lañuy jappee niki Ati Moyen Ages yu Kawe jamonoy Istuwaaru Orop ci 11eel, 12eel ak 13eelu siyeekal (Ginaaw JC 1000–1300).",17.230255867100496,8.216107324922536,25.0
"Translate the following sentence from Wolof to English:
Q: Atum Moyen Age bu kawe moo topp atum Moyen Age bu suufe, te Atum Moyen Age bu mujj bi moo ci top, ñu déggoo ni mingi jeex ci atum 1500.
A:","Atum Moyen Age bu kawe moo topp atum Moyen Age bu suufe, te Atum Moyen Age bu mujj bi moo ci top, ñu déggoo ni mingi jeex ci atum 1500.","The High Middle Ages were preceded by the Early Middle Ages and followed by the Late Middle Ages, which by convention ends around 1500.","Atum Moyen Age bu kawe moo topp atum Moyen Age bu suufe, te Atum Moyen Age bu mujj bi moo ci top, ñu déggoo ni mingi jeex ci atum 1500.",12.057746408714547,1.9329400319270489,25.0
"Translate the following sentence from Wolof to English:
Q: Cawarté ci xarala baat la bu ëmb ay xalaat yu nuy jëfee yu bari, daléko ci bees-xarala wala xarala bu wara am japp xalaatu ëlëgu nit moo ngi weeru ci benn mbootaayu xalaat bu am solo ak ay yoonu xamxam ak seeni fesal am ci xarala.
A:","Cawarté ci xarala baat la bu ëmb ay xalaat yu nuy jëfee yu bari, daléko ci bees-xarala wala xarala bu wara am japp xalaatu ëlëgu nit moo ngi weeru ci benn mbootaayu xalaat bu am solo ak ay yoonu xamxam ak seeni fesal am ci xarala.","Technological determinism is a term that encompasses a wide range of ideas in practice, from technology-push or the technological imperative to a strict sense that human destiny is driven by an underlying logic associated with scientific laws and their manifestation in technology.","If you want to eat meat, you must first slaughter it, and then cut it into pieces.",7.954735468054815,0.4410274685288181,15.9375
"Translate the following sentence from Wolof to English:
Q: Lu ëpp ci gisgisu ndawartél xarala day séddo ñaari xalaat: ni jëm kanamu xarala ci boppam day top bénn yoon bu nékk lool ci kaw xalaatu aada wala politik, té xarala ci boppam amna doxalin ci nékkinu nit yi, ci ludul weeru ci nekkinu nit yi.
A:","Lu ëpp ci gisgisu ndawartél xarala day séddo ñaari xalaat: ni jëm kanamu xarala ci boppam day top bénn yoon bu nékk lool ci kaw xalaatu aada wala politik, té xarala ci boppam amna doxalin ci nékkinu nit yi, ci ludul weeru ci nekkinu nit yi.","Most interpretations of technological determinism share two general ideas: that the development of technology itself follows a path largely beyond cultural or political influence, and that technology in turn has ""effects"" on societies that are inherent, rather than socially conditioned.","The people of the world are united not by their differences, but by their common humanity.",8.45474603243299,0.49751468988543535,18.125
"Translate the following sentence from Wolof to English:
Q: Ci misaal, kénn meenna waxni daamar meenna indi yoon yi jeem ca kanam.
A:","Ci misaal, kénn meenna waxni daamar meenna indi yoon yi jeem ca kanam.","For example, one might say that the motor car necessarily leads to the development of roads.","If you want to know how to make a fire, you have to put some wood in the fire.",13.138706306503625,2.5683319547529764,11.375
"Translate the following sentence from Wolof to English:
Q: Waaye def nañu xaalis bu bari ngir defar ay tali waaye yenn auto yu néew ñooy dugal xaalis, moo tax ñiy defar auto yi ñu ngi xool nu ñuy def ba njëgi auto yi gëna jàppandi bu baax.
A:","Waaye def nañu xaalis bu bari ngir defar ay tali waaye yenn auto yu néew ñooy dugal xaalis, moo tax ñiy defar auto yi ñu ngi xool nu ñuy def ba njëgi auto yi gëna jàppandi bu baax.","However, a nationwide road network is not economically viable for just a handful of cars, so new methods of production are developed to reduce the cost of car ownership.","If you want to go to the market, you should take a taxi.",7.977087741503184,0.9065594600877149,19.5
"Translate the following sentence from Wolof to English:
Q: Yor ay ndamaar yu bari dina waral itam benn jafe-jafe bu mag ci wàllum aksidaŋ yu am ci tali bi, liy waral ñuy sos ay xarala yu bees ci wàllum paj ngir defaraat yaram yu yaqu yi.
A:","Yor ay ndamaar yu bari dina waral itam benn jafe-jafe bu mag ci wàllum aksidaŋ yu am ci tali bi, liy waral ñuy sos ay xarala yu bees ci wàllum paj ngir defaraat yaram yu yaqu yi.","Mass car ownership also leads to a higher incidence of accidents on the roads, which leads to the invention of new techniques in healthcare for repairing damaged bodies.","If you want to be a good person, you should not be jealous of others' success, because it is not good to be jealous of others' success.",14.772164590182141,1.5740188019379722,6.71875
"Translate the following sentence from Wolof to English:
Q: Romanticism amoonna bénn yeef dogu ci aada, bu bayyéko ci bindkat yi ku mélni Goethe, Fchte, ak Schlegel.
A:","Romanticism amoonna bénn yeef dogu ci aada, bu bayyéko ci bindkat yi ku mélni Goethe, Fchte, ak Schlegel.","Romanticism had a large element of cultural determinism, drawn from writers such as Goethe, Fichte, and Schlegel.","Romanticism is the love of the moon, the stars, and the sea, and the poetry of Goethe, Schiller, and Schlegel.",33.58163691983249,21.921690700367403,6.84375
"Translate the following sentence from Wolof to English:
Q: Ci jamonoy Romantism, melosuuf bi dafa defaraat nit ñi, te ni jamono di doxee ak cosaan bu méngook loolu ci la melosuuf jog, te yile dëppook barabu askan wi, ñoo gënoon yoon yuñu tegon ci lu leen neex.
A:","Ci jamonoy Romantism, melosuuf bi dafa defaraat nit ñi, te ni jamono di doxee ak cosaan bu méngook loolu ci la melosuuf jog, te yile dëppook barabu askan wi, ñoo gënoon yoon yuñu tegon ci lu leen neex.","In the context of Romanticism, the geography molded individuals, and over time customs and culture related to that geography arose, and these, being in harmony with the place of the society, were better than arbitrarily imposed laws.","The Romantics, who were influenced by the French Revolution, believed that art should be a reflection of the people's lives, and that art should be accessible to all. They also believed that art should be a vehicle for social change, and that it should be used to criticize the status quo.",25.25853048092556,2.464450614638125,7.15625
"Translate the following sentence from Wolof to English:
Q: Ci ni Paris siiwee ne diwaanu colko bu jamonoy tey, Constantinople noonu lanu ko doon xoolee ne diwaanu colko bu Ërop gu njëkk ga.
A:","Ci ni Paris siiwee ne diwaanu colko bu jamonoy tey, Constantinople noonu lanu ko doon xoolee ne diwaanu colko bu Ërop gu njëkk ga.","In the manner that Paris is known as the fashion capital of the contemporary world, Constantinople was regarded as the fashion capital of feudal Europe.","In Paris, I ate a jamonoy with Constantinople, and I drank a Ërop with you.",17.41806432000559,3.0199030337264188,17.625
"Translate the following sentence from Wolof to English:
Q: Siiw na nekk këru rafet door ci boori 400 A.D te wey ba ci boori 1100 ginaaw JC.
A:",Siiw na nekk këru rafet door ci boori 400 A.D te wey ba ci boori 1100 ginaaw JC.,Its renown for being an epicenter of luxury began in about 400 A.D. and lasted up until about 1100 A.D.,The door of the church was built in the year 400 A.D. and was rebuilt in the year 1100 A.D.,29.445641495310777,26.191635588175053,8.125
"Translate the following sentence from Wolof to English:
Q: Darajaam dafa wàññiku ci 12eelu xarnu bi te li ko gëna waral mooy ñi daan xare ji dañu daan delloosi neexal yu ci melni soie ak saf-safal ndax dañu leen joxoon solo soo xamni amu ñu ko ci marse byzance yi.
A:",Darajaam dafa wàññiku ci 12eelu xarnu bi te li ko gëna waral mooy ñi daan xare ji dañu daan delloosi neexal yu ci melni soie ak saf-safal ndax dañu leen joxoon solo soo xamni amu ñu ko ci marse byzance yi.,Its status declined during the twelfth century mainly due to the fact that Crusaders had returned bearing gifts such as silks and spices that were valued more than what Byzantine markets offered.,"The 12th century saw the rise of the first great Islamic empire, the Seljuks, who ruled from Anatolia to the borders of India. The Seljuks were a Turkic people who converted to Islam in the 11th century and were led by a dynasty of Turkish origin. The Seljuks were a powerful and influential force in the Islamic world, and their empire was one of the largest and most prosperous in the medieval period. The Seljuks were also known for their",21.109586753185006,1.2268373091802487,14.3125
"Translate the following sentence from Wolof to English:
Q: Ci waxtu bi la toxaluk tudduk Fashion Capital bi ci Constantinople ci Paris améwoon.
A:",Ci waxtu bi la toxaluk tudduk Fashion Capital bi ci Constantinople ci Paris améwoon.,It was at this time that the transfer of the title of Fashion Capital from Constantinople to Paris was made.,The fashion capital of the world is Paris and Constantinople.,28.87273507969517,4.606877204349785,8.6875
"Translate the following sentence from Wolof to English:
Q: Melokaanu Gotik am na doole ci jamono diggante fukkeel ak fukkeel ak benneelu xarnu yi ak fukkel ak ñeent xarnu bi.
A:",Melokaanu Gotik am na doole ci jamono diggante fukkeel ak fukkeel ak benneelu xarnu yi ak fukkel ak ñeent xarnu bi.,Gothic style peaked in the period between the 10th - 11th centuries and the 14th century.,The following sentence is translated from Wolof to English:,7.413779217906109,0.0,19.875
"Translate the following sentence from Wolof to English:
Q: Ci ndortéelu solu gi royonna ci aada Byzantine ci pénku bi.
A:",Ci ndortéelu solu gi royonna ci aada Byzantine ci pénku bi.,At the beginning dress was heavily influenced by the Byzantine culture in the east.,I have not seen the Byzantine emperor since I was a child.,23.93161790643099,13.195666998273555,13.375
"Translate the following sentence from Wolof to English:
Q: Moonte, ndax yoonu jokkoo yu yeex yi, doxalin yi ci sowwu mën na des Ginaaw lu toll ci 25 ba 30 at.
A:","Moonte, ndax yoonu jokkoo yu yeex yi, doxalin yi ci sowwu mën na des Ginaaw lu toll ci 25 ba 30 at.","However, due to the slow communication channels, styles in the west could lag behind by 25 to 30 year.","If you want to go to the market, you should take a taxi from 25 to 30 ba.",19.46835781986565,7.981089345535565,11.875
"Translate the following sentence from Wolof to English:
Q: Ci bi Moyen Âge di waaja jeex, ci la Europe sowu jant tàmbali dis fent dundiinu boppam. Benn ci xeeti yokkuteg koom gi gënoon a fës ci jamonoom ginaaw jihaad ya (croisade), ci lañu tàmbali jëfandikoo butoŋ ci yéere.
A:","Ci bi Moyen Âge di waaja jeex, ci la Europe sowu jant tàmbali dis fent dundiinu boppam. Benn ci xeeti yokkuteg koom gi gënoon a fës ci jamonoom ginaaw jihaad ya (croisade), ci lañu tàmbali jëfandikoo butoŋ ci yéere.",towards the end of the Middle Ages western Europe began to develop their own style. one of the biggest developments of the time as a result of the crusades people began to use buttons to fasten clothing.,"In the Middle Ages, the Europeans came to Africa to trade with the people of the continent. They came to convert them to Christianity, and they also came to conquer them.",25.683108208832973,7.158913676778441,9.4375
"Translate the following sentence from Wolof to English:
Q: Lekk gu doy ci wàllu mbay mooy mbay mi nu def ngir njureefam doy ngir baykat bi ak waa këram gis ci seen bopp.
A:",Lekk gu doy ci wàllu mbay mooy mbay mi nu def ngir njureefam doy ngir baykat bi ak waa këram gis ci seen bopp.,Subsistence agriculture is agriculture carried out for the production of enough food to meet just the needs of the agriculturalist and his/her family.,The following sentence is translated from Wolof to English:,9.660611071630807,0.7606489301201582,12.875
"Translate the following sentence from Wolof to English:
Q: Bay ngir am loo Dundee lu yomb la, bariwul luy lore, li ëpp ci jiwwu wi dañu leen dencoon te li ci ëpp di meññeefu gox bi, boole ci ay-ayloo mbay mi ak yeneen xeeti noppal suuf ngir njariñ li gëna bari.
A:","Bay ngir am loo Dundee lu yomb la, bariwul luy lore, li ëpp ci jiwwu wi dañu leen dencoon te li ci ëpp di meññeefu gox bi, boole ci ay-ayloo mbay mi ak yeneen xeeti noppal suuf ngir njariñ li gëna bari.","Subsistence agriculture is a simple, often organic, system using saved seed native to the ecoregion combined with crop rotation or other relatively simple techniques to maximize yield.","I am going to Dundee, but I will be back in a few days, so don't worry about me. I will be back in a few days.",9.320398512540768,1.2563986976289612,12.6875
"Translate the following sentence from Wolof to English:
Q: Ci taariix baykat yu bari dañoo duggoon bay dundee te loolu moo am ba tey ci réew yu bari yu nekk ci yoonu yokkute.
A:",Ci taariix baykat yu bari dañoo duggoon bay dundee te loolu moo am ba tey ci réew yu bari yu nekk ci yoonu yokkute.,Historically most farmers were engaged in subsistence agriculture and this is still the case in many developing nations.,The history of the city is very important to me because I was born in this city.,15.009371238174534,2.176817609419594,8.5
"Translate the following sentence from Wolof to English:
Q: Lu gëna suufé aada day boolé nit yi bokk xalaat té séni mbokk fattélén té dilén may ñu xam seen bopp.
A:",Lu gëna suufé aada day boolé nit yi bokk xalaat té séni mbokk fattélén té dilén may ñu xam seen bopp.,Subcultures bring together like-minded individuals who feel neglected by societal standards and allow them to develop a sense of identity.,The man who is a doctor is a good man who is a good doctor.,8.678331532457568,1.4282373830210138,17.625
"Translate the following sentence from Wolof to English:
Q: Caada yu ndaw yi mën nañu am ay wuute ndax tolluwaay ciy at, xeet, waaso, dëkk, ak/wala ndax góor nga am jigéen.
A:","Caada yu ndaw yi mën nañu am ay wuute ndax tolluwaay ciy at, xeet, waaso, dëkk, ak/wala ndax góor nga am jigéen.","Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.","If you want to eat, you must first wash your hands.",8.588804433598407,1.1587084309180038,13.3125
"Translate the following sentence from Wolof to English:
Q: Baaxaay yiy taxawal ab aadaa bu suufe wute mën na nekk ci wàllu kàllama, ci wàllu rafetaay, ci wàllu diine, ci wàllu politik, ci wàllu awra, ci wàllu dëkkuwaay, wala mbooleem ëmbeef yi.
A:","Baaxaay yiy taxawal ab aadaa bu suufe wute mën na nekk ci wàllu kàllama, ci wàllu rafetaay, ci wàllu diine, ci wàllu politik, ci wàllu awra, ci wàllu dëkkuwaay, wala mbooleem ëmbeef yi.","The qualities that determine a subculture as distinct may be linguistic, aesthetic, religious, political, sexual, geographical, or a combination of factors.","If you want to be a good person, you should be honest, hardworking, and respectful.",11.468356683554505,1.3062788455853342,11.8125
"Translate the following sentence from Wolof to English:
Q: Ñi bokk ci aada bu ndaw dañ koy wone saa su né ci ay jëf yu wuuté, bokna ci jëfin, doxalin, ak waxin.
A:","Ñi bokk ci aada bu ndaw dañ koy wone saa su né ci ay jëf yu wuuté, bokna ci jëfin, doxalin, ak waxin.","Members of a subculture often signal their membership through a distinctive and symbolic use of style, which includes fashions, mannerisms, and argot.","If you want to be a good student, you must study hard, be serious, and be honest.",14.172834333157228,2.3401091919430166,6.53125
"Translate the following sentence from Wolof to English:
Q: Benn ci anam bu ëpp jëfandikko ngir wane soloy mboolo moy defar ay bërëb xale yu nekk, si ñàkk toppoto, metit, wala saga, amul jokkoo si mukaalaf yi saa dañuuy magg.
A:","Benn ci anam bu ëpp jëfandikko ngir wane soloy mboolo moy defar ay bërëb xale yu nekk, si ñàkk toppoto, metit, wala saga, amul jokkoo si mukaalaf yi saa dañuuy magg.","One of the most common methods used to illustrate the importance of socialization is to draw upon the few unfortunate cases of children who were, through neglect, misfortune, or wilful abuse, not socialized by adults while they were growing up.","If you want to learn Wolof, you can use this website to translate sentences from Wolof to English.",9.734308930635349,0.611450120925579,18.875
"Translate the following sentence from Wolof to English:
Q: Dañu jàpp ni yenn xale yi ay « kaw-kaw» lañu wala ay nitu àll. Ñenn ci xale yooyu dañu leen daan tëj, (yenn saay seeni waajur ñoo leen di tëj); ci benn fane, bayyi biñu bayyi xale bobu mingui laalu ci waajur yu mënul nangu laago bu meeti ci xel wala jëmm bi xale bi am.
A:","Dañu jàpp ni yenn xale yi ay « kaw-kaw» lañu wala ay nitu àll. Ñenn ci xale yooyu dañu leen daan tëj, (yenn saay seeni waajur ñoo leen di tëj); ci benn fane, bayyi biñu bayyi xale bobu mingui laalu ci waajur yu mënul nangu laago bu meeti ci xel wala jëmm bi xale bi am.","Such children are called ""feral"" or wild. Some feral children have been confined by people (usually their own parents); in some cases this child abandonment was due to the parents' rejection of a child's severe intellectual or physical impairment.",The man who is in the house is not a thief. He is not a thief because he is not a thief; he is not a thief because he is not a thief. He is not a thief because he is not a thief. He is not a thief because he is not a thief. He is not a thief because he is not a thief. He is not a thief because he is not a thief. He is not a thief because he is not a thief. He is not a,11.387772642773871,0.46582492008030474,22.25
"Translate the following sentence from Wolof to English:
Q: Xaley àll bi mën na ñu mus leen sàkku wala ñu toroxal leen laata ñu leen di bàndone wala ñuy daw.
A:",Xaley àll bi mën na ñu mus leen sàkku wala ñu toroxal leen laata ñu leen di bàndone wala ñuy daw.,Feral children may have experienced severe child abuse or trauma before being abandoned or running away.,"I have not seen the sun for a long time, and I have not seen the moon for a long time, and I have not seen the stars for a long time, and I have not seen the stars for a long time.",13.347930979102843,0.9243411456936733,17.5
"Translate the following sentence from Wolof to English:
Q: Amna ci ñoo xamni rabu àll yi ñoo leen yar bañu màgg; ñeneen ñi noonu lañu màggee ci àll bi.
A:",Amna ci ñoo xamni rabu àll yi ñoo leen yar bañu màgg; ñeneen ñi noonu lañu màggee ci àll bi.,Others are alleged to have been brought up by animals; some are said to have lived in the wild on their own.,I am not a thief. I do not steal from anyone. I do not steal from anyone.,9.215389449251646,1.445299819229979,12.0
