prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline
"Translate the following sentence from Japanese to English:
Q: ロマン主義の文脈では、地理が個人を形成し、時間の経過とともにその地理に関わる風習や文化が生まれ、それは社会の場と調和し、勝手に押し付けられた法律よりも優れたものでした。
A:",ロマン主義の文脈では、地理が個人を形成し、時間の経過とともにその地理に関わる風習や文化が生まれ、それは社会の場と調和し、勝手に押し付けられた法律よりも優れたものでした。,"In the context of Romanticism, the geography molded individuals, and over time customs and culture related to that geography arose, and these, being in harmony with the place of the society, were better than arbitrarily imposed laws.","The Romanticism of the geographical context, the time of the passage and the culture that is formed by the geographical context, the time of the passage and the culture that is formed by the geographical context, the time of the passage and the culture that is formed by the geographical context, the time of the passage and the culture that is formed by the geographical context, the time of the passage and the culture that is formed by the geographical context, the time of the passage and the culture that is formed by",26.93197032357132,2.469812183452895,23.625,25.0
"Translate the following sentence from Japanese to English:
Q: 現代の世界でパリがファッションの中心地として知られているように、封建時代の欧州ではコンスタンチノープルがファッションの中心地として栄えていました。
A:",現代の世界でパリがファッションの中心地として知られているように、封建時代の欧州ではコンスタンチノープルがファッションの中心地として栄えていました。,"In the manner that Paris is known as the fashion capital of the contemporary world, Constantinople was regarded as the fashion capital of feudal Europe.","In the modern world, Paris is the center of fashion in the world, but in the feudal era, Constantinople was the center of fashion in Europe.",45.594485962160725,13.876494356509264,0.41601562,0.58203125
"Translate the following sentence from Japanese to English:
Q: 豪奢な衣装の中心地としての名声は、紀元400年頃から始まり、紀元1100年頃まで続きました。
A:",豪奢な衣装の中心地としての名声は、紀元400年頃から始まり、紀元1100年頃まで続きました。,Its renown for being an epicenter of luxury began in about 400 A.D. and lasted up until about 1100 A.D.,"The center of the city with a reputation for luxury clothing was established in the 400 years before Christ, and continued until the 1100 years after Christ.",25.68636242631185,3.4691235891273156,3.921875,4.53125
"Translate the following sentence from Japanese to English:
Q: 12世紀には、主に十字軍の兵士たちが、ビザンチンの市場よりも価値の高いシルクや香辛料などの贈り物を持って戻ってきたことが原因で、その地位は低下しました。
A:",12世紀には、主に十字軍の兵士たちが、ビザンチンの市場よりも価値の高いシルクや香辛料などの贈り物を持って戻ってきたことが原因で、その地位は低下しました。,Its status declined during the twelfth century mainly due to the fact that Crusaders had returned bearing gifts such as silks and spices that were valued more than what Byzantine markets offered.,"In the 12th century, the merchants of the Byzantine market were more valuable than the merchants of the Silk Road because they brought back valuable goods such as silk and spices.",33.407131648382304,7.843678751579071,7.34375,7.1875
"Translate the following sentence from Japanese to English:
Q: ファッションの中心地としての称号がコンスタンチノープルからパリへ移ったのはこのときでした。
A:",ファッションの中心地としての称号がコンスタンチノープルからパリへ移ったのはこのときでした。,It was at this time that the transfer of the title of Fashion Capital from Constantinople to Paris was made.,The fashion center of Constantinoe was moved to Paris from Constantinople at that time.,39.84772591679469,9.714943187556589,9.3125,9.625
"Translate the following sentence from Japanese to English:
Q: ゴシック様式の最盛期は10～11世紀にかけてと14世紀でした。
A:",ゴシック様式の最盛期は10～11世紀にかけてと14世紀でした。,Gothic style peaked in the period between the 10th - 11th centuries and the 14th century.,Gothic style reached its peak in the 10th and 11th centuries and in the 14th century.,63.6208570545435,42.83271299146097,0.30664062,0.78125
"Translate the following sentence from Japanese to English:
Q: 当初の装いは東方のビザンチン文化の影響を強く受けたものでした。
A:",当初の装いは東方のビザンチン文化の影響を強く受けたものでした。,At the beginning dress was heavily influenced by the Byzantine culture in the east.,The first impression was that the clothes were influenced by the Eastern Roman culture.,37.445763889822516,14.179666986700974,6.53125,9.0
"Translate the following sentence from Japanese to English:
Q: しかし、通信経路が遅いため、西欧のスタイルは25～30年遅れている可能性があります。
A:",しかし、通信経路が遅いため、西欧のスタイルは25～30年遅れている可能性があります。,"However, due to the slow communication channels, styles in the west could lag behind by 25 to 30 year.","However, the communication route is slow, so the style of the West is 25 to 30 years behind.",43.81670206402685,9.17185559280594,3.3125,2.734375
"Translate the following sentence from Japanese to English:
Q: 中世の終焉に向かって、西ヨーロッパは独自の様式を開発し始めました。十字軍の結果として生じた当時としては最大の進歩の1つは、衣類を閉じるためにボタンを使用し始めたことです。
A:",中世の終焉に向かって、西ヨーロッパは独自の様式を開発し始めました。十字軍の結果として生じた当時としては最大の進歩の1つは、衣類を閉じるためにボタンを使用し始めたことです。,towards the end of the Middle Ages western Europe began to develop their own style. one of the biggest developments of the time as a result of the crusades people began to use buttons to fasten clothing.,"The end of the Middle Ages was approaching, and Western Europe began to develop its own style. The most important step in this development was the use of buttons to close clothes.",48.002354726039336,20.248465627116627,4.5,3.15625
"Translate the following sentence from Japanese to English:
Q: 自給自足農業とは、農業従事者とその家族に必要な分の食料のみを生産する農業の形態です。
A:",自給自足農業とは、農業従事者とその家族に必要な分の食料のみを生産する農業の形態です。,Subsistence agriculture is agriculture carried out for the production of enough food to meet just the needs of the agriculturalist and his/her family.,Self-sufficiency agriculture is a farming method in which farmers and their families only need to produce the food they need.,27.70494361832129,5.506449236695616,1.328125,1.2734375
"Translate the following sentence from Japanese to English:
Q: 自給自足農業とは、生態系地域に自生している保存された種子を、輪作やその他の比較的単純な技術と組み合わせて収量の最大化を図るシンプルなシステムで、多くの場合は有機的な農業です。
A:",自給自足農業とは、生態系地域に自生している保存された種子を、輪作やその他の比較的単純な技術と組み合わせて収量の最大化を図るシンプルなシステムで、多くの場合は有機的な農業です。,"Subsistence agriculture is a simple, often organic, system using saved seed native to the ecoregion combined with crop rotation or other relatively simple techniques to maximize yield.",Self-sufficiency agriculture is a system that maximizes the yield of a self-sustaining ecosystem by combining simple techniques such as seed saving and simple farming methods with a simple system.,38.37814658147235,8.047798253159328,5.1875,4.71875
"Translate the following sentence from Japanese to English:
Q: 歴史的には農家の大半が自給自足農業を営んでおり、発展途上国の多くでは今もその傾向が見られます。
A:",歴史的には農家の大半が自給自足農業を営んでおり、発展途上国の多くでは今もその傾向が見られます。,Historically most farmers were engaged in subsistence agriculture and this is still the case in many developing nations.,"The majority of farmers in history were self-sufficient farmers, and the trend is still continuing in many developing countries.",39.02231453135354,8.688218206838483,1.6875,2.28125
"Translate the following sentence from Japanese to English:
Q: サブカルチャーは、社会の基準から外れて軽視されていると感じている同好の士が集まって、自分らしさを養えるようにする文化です。
A:",サブカルチャーは、社会の基準から外れて軽視されていると感じている同好の士が集まって、自分らしさを養えるようにする文化です。,Subcultures bring together like-minded individuals who feel neglected by societal standards and allow them to develop a sense of identity.,Subculture is a culture that is ignored by society and is regarded as a light-hearted hobbyist culture that helps people to develop their individuality.,32.92466921062516,3.0759934809350447,4.1875,5.28125
"Translate the following sentence from Japanese to English:
Q: サブカルチャーの特徴は、所属するメンバーの年齢、民族、階級、場所、性別などによって決まることがあります。
A:",サブカルチャーの特徴は、所属するメンバーの年齢、民族、階級、場所、性別などによって決まることがあります。,"Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.","The characteristics of subculture are determined by the members' age, nationality, class, place, and gender.",40.70585092359648,8.842794532488815,1.3671875,2.140625
"Translate the following sentence from Japanese to English:
Q: サブカルチャーの特徴を決定付ける性質は、言語、美、宗教、政治、性、地理、またはそれらの要素の組み合わせかもしれません。
A:",サブカルチャーの特徴を決定付ける性質は、言語、美、宗教、政治、性、地理、またはそれらの要素の組み合わせかもしれません。,"The qualities that determine a subculture as distinct may be linguistic, aesthetic, religious, political, sexual, geographical, or a combination of factors.","The characteristics of subculture are determined by language, art, religion, politics, sex, geography, or some combination of these.",39.77707748053933,6.603185311745497,1.015625,1.390625
"Translate the following sentence from Japanese to English:
Q: サブカルチャーのメンバーはしばしば、ファッション、マンネリズム、隠語を含む象徴的な独特のスタイルで、自分がその一員であることを示します。
A:",サブカルチャーのメンバーはしばしば、ファッション、マンネリズム、隠語を含む象徴的な独特のスタイルで、自分がその一員であることを示します。,"Members of a subculture often signal their membership through a distinctive and symbolic use of style, which includes fashions, mannerisms, and argot.","Subculture members are often fashion, mania, and symbolic style, and they show that they are a member of the subculture.",35.94051387666058,8.99909113195038,11.125,11.6875
"Translate the following sentence from Japanese to English:
Q: 社会化の重要性を示すために用いられる最も一般的な方法の1つは、育児放棄、不運、または故意の虐待によって、成長過程で大人によって社会への適応が阻まれた子供たちの数少ない不幸な事例を取りあげることです。
A:",社会化の重要性を示すために用いられる最も一般的な方法の1つは、育児放棄、不運、または故意の虐待によって、成長過程で大人によって社会への適応が阻まれた子供たちの数少ない不幸な事例を取りあげることです。,"One of the most common methods used to illustrate the importance of socialization is to draw upon the few unfortunate cases of children who were, through neglect, misfortune, or wilful abuse, not socialized by adults while they were growing up.","The most common method of socialization in Japan is to abandon children, to be unlucky, or to be deliberately abused during the growth process, which is the rarest of unfortunate events.",34.22195763887984,6.272535823863497,12.4375,13.25
"Translate the following sentence from Japanese to English:
Q: このような子供は「野生児」または「フェラルキッド」と呼ばれます。野生児は人（通常は自分の親）に監禁されている場合もあり、このような育児放棄の原因としては、重度の知的・身体的障害を持つ子供の育児を親が拒否した場合もあります。
A:",このような子供は「野生児」または「フェラルキッド」と呼ばれます。野生児は人（通常は自分の親）に監禁されている場合もあり、このような育児放棄の原因としては、重度の知的・身体的障害を持つ子供の育児を親が拒否した場合もあります。,"Such children are called ""feral"" or wild. Some feral children have been confined by people (usually their own parents); in some cases this child abandonment was due to the parents' rejection of a child's severe intellectual or physical impairment.","This kind of child is called a ""wild child"" or ""feral kid"". Wild children are often kept in captivity by their parents, and this kind of child is often the cause of child neglect because of severe mental and physical disabilities.",30.972166219388175,4.588006918161942,5.03125,4.84375
"Translate the following sentence from Japanese to English:
Q: 野生児は、捨てられたり、逃げ出したりする前に、重度の児童虐待やトラウマを経験している可能性があります。
A:",野生児は、捨てられたり、逃げ出したりする前に、重度の児童虐待やトラウマを経験している可能性があります。,Feral children may have experienced severe child abuse or trauma before being abandoned or running away.,Wild child is likely to experience severe child abuse and trauma before being abandoned or escaping.,56.50573362599721,32.59481888833584,3.71875,4.78125
"Translate the following sentence from Japanese to English:
Q: また、動物に育てられたとされる者もいれば、野生状態で自力で生きていたとされる者もいます。
A:",また、動物に育てられたとされる者もいれば、野生状態で自力で生きていたとされる者もいます。,Others are alleged to have been brought up by animals; some are said to have lived in the wild on their own.,The sentence is translated as:,5.029264336353722,0.0,24.5,21.375
"Translate the following sentence from Japanese to English:
Q: 人間以外の動物に育てられて成長した野生児は、人間を恐れたり、人間に無関心であるなど、その動物とほとんど同じような行動を（物理的な範囲内）を示します。
A:",人間以外の動物に育てられて成長した野生児は、人間を恐れたり、人間に無関心であるなど、その動物とほとんど同じような行動を（物理的な範囲内）を示します。,"When completely brought up by non-human animals, the feral child exhibits behaviors (within physical limits) almost entirely like those of the particular care-animal, such as its fear of or indifference to humans.",The sentence is translated as:,4.151857555928511,0.012233033241900348,25.0,23.5
"Translate the following sentence from Japanese to English:
Q: プロジェクトベースの学習で学習はより簡単かつ興味深いものになるはずですが、スキャフォールディングはその1歩先を行きます。
A:",プロジェクトベースの学習で学習はより簡単かつ興味深いものになるはずですが、スキャフォールディングはその1歩先を行きます。,"While project based learning should make learning easier and more interesting, scaffolding goes a step beyond.",Project-based learning is easier and more interesting to learn than the traditional method. Scavenger hunting is the first step.,43.3835396042458,10.401577613691954,4.375,7.09375
"Translate the following sentence from Japanese to English:
Q: スキャフォールドは学習の方法ではなく、新しいコンピュータプログラムを使ったり、新しいプロジェクトを開始したり、新しい学習体験をしている人をサポートするためのものです。
A:",スキャフォールドは学習の方法ではなく、新しいコンピュータプログラムを使ったり、新しいプロジェクトを開始したり、新しい学習体験をしている人をサポートするためのものです。,Scaffolding is not a method of learning but rather an aid that provides support to individuals whom are undergoing a new learning experience such as using a new computer program or beginning a new project.,"The Scaphold is a method of learning, not a new computer program, but a new project to start, and a new experience to learn.",40.22425309586425,15.740895803486188,12.625,15.625
"Translate the following sentence from Japanese to English:
Q: スキャフォールディングにはバーチャルとリアルの両方があります。言い換えれば、教師はスキャフォールディングの一形態であり、Microsoft Officeのクリップ人形もそうです。
A:",スキャフォールディングにはバーチャルとリアルの両方があります。言い換えれば、教師はスキャフォールディングの一形態であり、Microsoft Officeのクリップ人形もそうです。,"Scaffolds can be both virtual and real, in other words, a teacher is a form of scaffold but so is the little paperclip man in Microsoft Office.","Scaphoforming is a combination of virtual and real. In other words, the teacher is a Scaphoforming, and the Microsoft Office Clip Art is also a Scaphoforming.",44.75009340183222,9.059314286481719,7.0,9.25
"Translate the following sentence from Japanese to English:
Q: バーチャル・スキャフォールドはこのソフトウェアに組み込まれており、学生が1人では難しいと思われる手順についての質問、指示、説明できるようにすることを目的としています。
A:",バーチャル・スキャフォールドはこのソフトウェアに組み込まれており、学生が1人では難しいと思われる手順についての質問、指示、説明できるようにすることを目的としています。,"Virtual Scaffolds are internalized in the software and are meant to question, prompt, and explain procedures that may have been to challenging for the student to handle alone.","Virtual Scavenger Hunt is a software that is included in this software, and it is designed to help students answer questions, give instructions, and explain the steps in a single person.",34.06524975357898,5.922374361584876,5.15625,10.3125
"Translate the following sentence from Japanese to English:
Q: 子供たちが里親制度に預けられる理由は、育児放棄から虐待、さらには恐喝に至るまでさまざまです。
A:",子供たちが里親制度に預けられる理由は、育児放棄から虐待、さらには恐喝に至るまでさまざまです。,"Children are placed in Foster Care for a wide variety of reasons that range from neglect, to abuse, and even to extortion.",Children who are placed under the guardianship of the family are the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the reasons for the,16.258229825769437,0.9353403174507183,15.5625,17.625
"Translate the following sentence from Japanese to English:
Q: どんな子供も養育、世話、教育の整った環境で育つべきですが、野生児はそれがない環境で育っているのです。
A:",どんな子供も養育、世話、教育の整った環境で育つべきですが、野生児はそれがない環境で育っているのです。,"No child should ever have to grow up in an environment that is not nurturing, caring, and educational, but they do.",The sentence is translated as:,5.381559524569887,0.28343904133855496,23.125,23.75
"Translate the following sentence from Japanese to English:
Q: 里親制度とは、こうした子供たちの安全地帯であると私たちは認識しています。
A:",里親制度とは、こうした子供たちの安全地帯であると私たちは認識しています。,We perceive the Foster Care System to be a safety zone for these children.,The Japanese system of foster care is called “rikinin shido” and we think that it is a safe place for children.,29.171227964205393,3.0603367373678014,3.953125,4.6875
"Translate the following sentence from Japanese to English:
Q: 里親制度では、安全な家庭、愛情ある育児、確かな教育、信頼できる医療を提供することになっています。
A:",里親制度では、安全な家庭、愛情ある育児、確かな教育、信頼できる医療を提供することになっています。,"Our foster care system is supposed to provide safe homes, loving caregivers, stable education, and reliable health care.","The Japanese family system provides a safe home, love, education, and reliable medical care.",41.602544587335984,16.884045050147137,4.46875,5.375
"Translate the following sentence from Japanese to English:
Q: 里親制度では、引き取られる前の家庭で不足していたあらゆる必需品を提供することになっています。
A:",里親制度では、引き取られる前の家庭で不足していたあらゆる必需品を提供することになっています。,Foster care is supposed to provide all the necessities that were lacking in the home they were previously taken from.,The Japanese system of adoption is such that the child is provided with all the necessary things before being adopted.,27.531822717490247,4.151237742650007,1.703125,2.84375
"Translate the following sentence from Japanese to English:
Q: インターネットは、マスコミュニケーションと対人コミュニケーションの両要素を兼ね備えた環境です。
A:",インターネットは、マスコミュニケーションと対人コミュニケーションの両要素を兼ね備えた環境です。,The Internet combines elements of both mass and interpersonal communication.,"Internet is a communication environment that combines the two elements of communication, namely, the Internet and interpersonal communication.",61.14521534021632,19.383418023456656,6.53125,7.15625
"Translate the following sentence from Japanese to English:
Q: インターネットの顕著な特徴は、利用と満足のアプローチの観点からさらなる次元を導き出します。
A:",インターネットの顕著な特徴は、利用と満足のアプローチの観点からさらなる次元を導き出します。,The distinct characteristics of the Internet lead to additional dimensions in terms of the uses and gratifications approach.,The most outstanding feature of the Internet is that it provides a new dimension for the approach to the user.,34.57123252785092,7.502133483438711,1.8125,2.46875
"Translate the following sentence from Japanese to English:
Q: 例えば、インターネット利用の重要な動機として「学習」や「社会化」が示唆されています(James et al., 1995)。
A:","例えば、インターネット利用の重要な動機として「学習」や「社会化」が示唆されています(James et al., 1995)。","For example, “learning” and “socialization” are suggested as important motivations for Internet use (James et al., 1995).",The important motivation for Internet use is to learn and socialize.,36.02877778052394,4.1308717559467025,6.1875,5.0625
"Translate the following sentence from Japanese to English:
Q: 「個人的関与」と「継続的関係」は、Eighmey & McCord（1998）がウェブサイトに対する視聴者の反応を調査した際に、新たな動機付けの側面として特定されました。
A:",「個人的関与」と「継続的関係」は、Eighmey & McCord（1998）がウェブサイトに対する視聴者の反応を調査した際に、新たな動機付けの側面として特定されました。,“Personal involvement” and “continuing relationships” were also identified as new motivation aspects by Eighmey and McCord (1998) when they investigated audience reactions to websites.,The personal involvement and the continuing relationship are the new factors that Eighmey & McCord (1998) have found in their survey of the viewers' reactions to the website.,42.056201918653926,11.735816631520287,4.1875,3.46875
"Translate the following sentence from Japanese to English:
Q: ビデオ録画の利用は、数ミリ秒程度続く微表情、つまり顔の動きを解釈するうえで重要な発見につながっています。
A:",ビデオ録画の利用は、数ミリ秒程度続く微表情、つまり顔の動きを解釈するうえで重要な発見につながっています。,"The use of video recording has led to important discoveries in the interpretation of micro-expressions, facial movements which last a few milliseconds.","The video recording of the use of the video is important to understand the micro-expression, which is a minute or so, and the video recording of the use of the video.",38.21944828109855,8.10058949241446,17.5,17.0
"Translate the following sentence from Japanese to English:
Q: 特に、微表情を正確に解釈することによって、その人が嘘をついているかどうかを見抜けると主張しています。
A:",特に、微表情を正確に解釈することによって、その人が嘘をついているかどうかを見抜けると主張しています。,"In particular, it is claimed that one can detect whether a person is lying by interpreting micro-expressions correctly.",I think that it is possible to detect whether a person is lying by interpreting his/her facial expression correctly.,59.61523154542523,37.099007827596175,3.6875,4.75
"Translate the following sentence from Japanese to English:
Q: オリバー・サックス氏は、論文「大統領のスピーチ」の中で、脳に障害があってスピーチを理解できない人でも、誠実さを正しく評価できると指摘しています。
A:",オリバー・サックス氏は、論文「大統領のスピーチ」の中で、脳に障害があってスピーチを理解できない人でも、誠実さを正しく評価できると指摘しています。,"Oliver Sacks, in his paper The President's Speech, indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately.","Oliver Sachs, a professor of neurology at New York University, has pointed out that people with brain damage can still be able to evaluate the sincerity of a speech.",31.334123766210553,3.7268214444722445,4.6875,4.5
"Translate the following sentence from Japanese to English:
Q: 人間行動を解釈するそのような能力は、飼い犬などの動物にも共通しているのではないかとまで彼は示唆しています。
A:",人間行動を解釈するそのような能力は、飼い犬などの動物にも共通しているのではないかとまで彼は示唆しています。,He even suggests that such abilities in interpreting human behavior may be shared by animals such as domestic dogs.,Human actions are interpreted in such a way that it is common to animals such as dogs.,35.22714651526524,9.810210565769394,6.6875,7.15625
"Translate the following sentence from Japanese to English:
Q: 20世紀の研究では、遺伝的変異には隠れたものと発現したものの2つの遺伝子プールがあることがわかっています。
A:",20世紀の研究では、遺伝的変異には隠れたものと発現したものの2つの遺伝子プールがあることがわかっています。,Twentieth century research has shown that there are two pools of genetic variation: hidden and expressed.,"The 20th century research has shown that there are two kinds of genetic pool, one of which is hidden and the other is expressed.",67.93551284835885,31.600229153053046,2.671875,2.234375
"Translate the following sentence from Japanese to English:
Q: 突然変異で新しい遺伝的変異が加わり、淘汰によってそれが発現された変異のプールから取り除かれます。
A:",突然変異で新しい遺伝的変異が加わり、淘汰によってそれが発現された変異のプールから取り除かれます。,"Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.","Suddenly, a new genetic variation arises, and the new variation is eliminated by natural selection, and the variation in the pool is removed.",49.88146548773934,11.175354227446688,2.4375,3.03125
"Translate the following sentence from Japanese to English:
Q: 棲み分けと組み換えは、世代ごとに2つのプールの間を行き来しながら変異をシャッフルします。
A:",棲み分けと組み換えは、世代ごとに2つのプールの間を行き来しながら変異をシャッフルします。,Segregation and recombination shuffle variation back and forth between the two pools with each generation.,"The sentence is translated as “The process of breeding and recombination is carried out in two pools at the same time, and the variation is shuffled by the process of crossing.”",37.567011634874056,9.52228330879606,7.0,6.96875
"Translate the following sentence from Japanese to English:
Q: 人間のような消化器系を持つ霊長類にとって、サバンナの環境で手に入る植物資源から必須アミノ酸を摂取するのは困難です。
A:",人間のような消化器系を持つ霊長類にとって、サバンナの環境で手に入る植物資源から必須アミノ酸を摂取するのは困難です。,"Out on the savanna, it is hard for a primate with a digestive system like that of humans to satisfy its amino-acid requirements from available plant resources.","Human-like digestive system is possessed by the great apes, and it is difficult to obtain the necessary amino acids from the plants in the savanna environment.",33.96332141236758,11.43368846903323,3.75,4.15625
"Translate the following sentence from Japanese to English:
Q: しかも、それを怠ると、成長抑制、栄養失調など深刻な事態につながり、最終的には死を招きます。
A:",しかも、それを怠ると、成長抑制、栄養失調など深刻な事態につながり、最終的には死を招きます。,"Moreover, failure to do so has serious consequences: growth depression, malnutrition, and ultimately death.","It is said that if you do not pay attention to it, it will cause growth inhibition, malnutrition, and eventually lead to death.",36.05498639044508,19.0378619636338,3.828125,4.75
"Translate the following sentence from Japanese to English:
Q: 最も入手しやすい植物資源は、葉や豆類に含まれるタンパク質でしたが、これは私たちのような霊長類にとって調理しないと消化しにくい栄養素です。
A:",最も入手しやすい植物資源は、葉や豆類に含まれるタンパク質でしたが、これは私たちのような霊長類にとって調理しないと消化しにくい栄養素です。,"The most readily accessible plant resources would have been the proteins accessible in leaves and legumes, but these are hard for primates like us to digest unless they are cooked.","The most easily available plant resource is protein, which is abundant in leaves and beans, but it is not easy to digest for humans like us.",37.0107023711007,8.738933083666742,5.09375,5.59375
"Translate the following sentence from Japanese to English:
Q: 一方、動物性食物（アリ、シロアリ、卵）は消化しやすいうえに、必須アミノ酸をすべて含む良質なタンパク質源です。
A:",一方、動物性食物（アリ、シロアリ、卵）は消化しやすいうえに、必須アミノ酸をすべて含む良質なタンパク質源です。,"In contrast, animal foods (ants, termites, eggs) not only are easily digestible, but they provide high-quantity proteins that contain all the essential amino acids.","One-sided, animal food (arachnid, spider, egg) is easy to digest, and it contains all the essential amino acids, high-quality protein source.",43.71845133446428,15.580178637397085,3.9375,5.25
"Translate the following sentence from Japanese to English:
Q: あらゆる点を考え合わせれば、私たちの祖先が今日のサバンナに生息するチンパンジーと同じように「タンパク質の問題」を解決していたとしても不思議はありません。
A:",あらゆる点を考え合わせれば、私たちの祖先が今日のサバンナに生息するチンパンジーと同じように「タンパク質の問題」を解決していたとしても不思議はありません。,"All things considered, we should not be surprised if our own ancestors solved their ""protein problem"" in somewhat the same way that chimps on the savanna do today.",I think that the ancestors of the chimpanzees living in the savanna today solved the problem of protein synthesis.,33.589700099021954,6.959742364074854,6.71875,8.1875
"Translate the following sentence from Japanese to English:
Q: 睡眠の中断とは、通常の睡眠時間中に意図的に目を覚まし、しばらく（10～60分）してから眠りに落ちるプロセスです。
A:",睡眠の中断とは、通常の睡眠時間中に意図的に目を覚まし、しばらく（10～60分）してから眠りに落ちるプロセスです。,Sleep interruption is the process of purposefully awakening during your normal sleep period and falling asleep a short time later (10–60 minutes).,The process of interrupting sleep is to wake up during the normal sleep time and stay awake for a while (10-60 minutes) and then fall asleep again.,43.268052326147746,5.134877429943371,0.94921875,1.0546875
"Translate the following sentence from Japanese to English:
Q: これは、比較的静かな目覚まし時計を使って、完全に目を覚まさずに意識を呼び戻すことで簡単にできます。
A:",これは、比較的静かな目覚まし時計を使って、完全に目を覚まさずに意識を呼び戻すことで簡単にできます。,This can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.,This is a relatively quiet alarm clock that can be used to wake up completely without waking up and to bring back your consciousness.,54.60676304035543,28.574103521699964,8.5625,10.8125
"Translate the following sentence from Japanese to English:
Q: 無意識のうちにアラームを止めてしまうことに気がついたら、部屋の反対側に時計を置いて、ベッドから出なければ止められないようにする手があります。
A:",無意識のうちにアラームを止めてしまうことに気がついたら、部屋の反対側に時計を置いて、ベッドから出なければ止められないようにする手があります。,"If you find yourself resetting the clock in your sleep, it can be placed on the other side of the room, forcing you to get out of bed to turn it off.",I was in a state of unconsciousness when I realized that I was going to fall asleep. I put a clock on the opposite side of the room and I couldn't stop myself from getting out of bed.,33.96986592019623,8.90757468618719,12.25,12.4375
"Translate the following sentence from Japanese to English:
Q: バイオリズムに基づくその他の手段としては、睡眠前に水分（特に水や利尿作用のあるお茶）を多めに摂って、排尿するために起きざるをえない状況にするなどです。
A:",バイオリズムに基づくその他の手段としては、睡眠前に水分（特に水や利尿作用のあるお茶）を多めに摂って、排尿するために起きざるをえない状況にするなどです。,"Other biorhythm-based options involve drinking lots of fluid (particularly water or tea, a known diuretic) prior to sleep, forcing one to get up to urinate.","In addition to the above, it is also possible to sleep with water (especially water or diuretic effect of tea) to drink before going to bed, and to avoid waking up in the situation where it is not possible to urinate.",34.08048329404681,8.852344830273902,11.0625,11.75
"Translate the following sentence from Japanese to English:
Q: 人の心の安らぎを示す度合いは、身体や精神の緊張の度合いとは正反対の関係にあります。
A:",人の心の安らぎを示す度合いは、身体や精神の緊張の度合いとは正反対の関係にあります。,The amount of inner peace a person possesses correlates oppositely to the amount of tension in one’s body and spirit.,The degree of tranquility of a person's mind is inversely proportional to the degree of tension in his body and mind.,33.60536412748725,9.186672262412122,1.6484375,1.3125
"Translate the following sentence from Japanese to English:
Q: 緊張度が低いほど、よりポジティブな生命力が生まれます。誰にでも絶対的な平和と満足感を見い出す潜在的な能力が備わっています。
A:",緊張度が低いほど、よりポジティブな生命力が生まれます。誰にでも絶対的な平和と満足感を見い出す潜在的な能力が備わっています。,"The lower the tension, the more positive the life force present. Every person has the potential to find absolute peace and contentment.","The more relaxed you are, the more positive life force you have. Everyone has the potential to find absolute peace and satisfaction.",58.159814178891544,38.20749987385285,1.4453125,1.4453125
"Translate the following sentence from Japanese to English:
Q: 誰でも悟りを開くことができます。この目標を妨げる唯一のものは、本人の不安や否定的な気持ちだけです。
A:",誰でも悟りを開くことができます。この目標を妨げる唯一のものは、本人の不安や否定的な気持ちだけです。,Everyone can achieve enlightenment. The only thing standing in the way of this goal is our own tension and negativity.,Who can open the wisdom of the mind? The only obstacle to achieving this goal is the person's own anxiety and negative attitude.,37.26520972765334,7.077187862619301,5.5,5.4375
"Translate the following sentence from Japanese to English:
Q: チベット仏教はブッダの教えに基づく信仰ですが、大乗仏教の慈悲やインドのヨガから多くの技術を取り入れて拡張されています。
A:",チベット仏教はブッダの教えに基づく信仰ですが、大乗仏教の慈悲やインドのヨガから多くの技術を取り入れて拡張されています。,"The Tibetan Buddhism is based on the teachings of Buddha, but were extended by the mahayana path of love and by a lot of techniques from Indian Yoga.","The Tibetan Buddhism is based on the teachings of Buddha, but it has been expanded by the teachings of the Indian Yoga and many other techniques.",62.9062923715082,44.526733006420564,2.640625,2.171875
"Translate the following sentence from Japanese to English:
Q: 原則として、チベット仏教は非常にシンプルです。クンダリーニヨガ、瞑想、そしてすべてを慈しむ愛の道で構成されています。
A:",原則として、チベット仏教は非常にシンプルです。クンダリーニヨガ、瞑想、そしてすべてを慈しむ愛の道で構成されています。,"In principle the Tibetan Buddhism is very simple. It consists of Kundalini Yoga, meditation and the path of all-embracing love.","The basic principle of Tibetan Buddhism is that it is very simple. The Kundalini Yoga, meditation, and all of love is the basis of the teaching.",58.37604035587568,31.508818796787423,2.859375,3.15625
