prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to Hindi:
Q: Soon after the outbreak of hostilities, Britain initiated a naval blockade of Germany.
A:","Soon after the outbreak of hostilities, Britain initiated a naval blockade of Germany.","शत्रुता फैलाने के तुरंत बाद, ब्रिटेन ने जर्मनी की समुद्री घेराबंदी शुरू कर दी थी.",अब देश के अंतरिम रूप से ब्रिटेन ने देश के अंतरिम रूप से नवीन नौकाएँ देश को बादल देने का आयोजन किया।,18.065172043332435,2.952787808378777,15.9375,15.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The strategy proved effective, cutting off vital military and civilian supplies, although this blockade violated generally accepted international law codified by several international agreements of the past two centuries.
A:","The strategy proved effective, cutting off vital military and civilian supplies, although this blockade violated generally accepted international law codified by several international agreements of the past two centuries.","रणनीति महत्वपूर्ण सैन्य और असैन्य आपूर्ति को काटते हुए प्रभावी साबित हुई, हालाँकि इस नाकाबंदी ने पिछले दो शताब्दियों के कई अंतरराष्ट्रीय समझौतों द्वारा आमतौर पर स्वीकृत अंतर्राष्ट्रीय कानून का उल्लंघन किया।",इस तरीके से उद्योग और विकास के लिए अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अ,5.644255595052986,0.7990864877422487,21.75,24.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Britain mined international waters to prevent any ships from entering entire sections of ocean, causing danger to even neutral ships.
A:","Britain mined international waters to prevent any ships from entering entire sections of ocean, causing danger to even neutral ships.","ब्रिटेन ने किसी भी जहाज को समुद्र के पूरे हिस्सों में प्रवेश करने से रोकने के लिए अंतरराष्ट्रीय जल का खनन किया, जिससे तट पर खड़े जहाजों के लिए भी खतरा पैदा हो गया।",भारत अंतरिक्ष के दौरान विश्व के अंतरिक्ष क्षेत्रों के अंतरिक्ष क्षेत्रों को बंद करने के लिए विश्व के अंतरिक्ष,14.186601730421339,1.8597924362574465,18.375,21.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Since there was limited response to this tactic, Germany expected a similar response to its unrestricted submarine warfare.
A:","Since there was limited response to this tactic, Germany expected a similar response to its unrestricted submarine warfare.","चूँकि इस रणनीति को सीमित प्रतिसाद ही मिला था, इसलिए जर्मनी ने अपने अप्रतिबंधित पनडुब्बी युद्ध को लेकर भी इसी तरह के प्रतिसाद की उम्मीद की थी.",इस तकनीक के लिए इसके लिए इसके लिए इसके लिए इसके लिए इसके लिए इसके लिए इसके लिए इसके लिए इसके लिए इसक,6.023021711340429,1.001459039312108,19.375,22.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: During the 1920s, the prevailing attitudes of most citizens and nations was that of pacifism and isolation.
A:","During the 1920s, the prevailing attitudes of most citizens and nations was that of pacifism and isolation.",1920 के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नज़रिया प्रचलित था.,"1920 के दौरान, जिन देशों के लिए विश्वविद्यालय के लिए विश्वविद्यालय के लिए विश्वविद्यालय के लिए विश्वविद",20.556970679443666,4.241924191920625,17.375,19.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: After seeing the horrors and atrocities of war during World War I, nations desired to avoid such a situation again in the future.
A:","After seeing the horrors and atrocities of war during World War I, nations desired to avoid such a situation again in the future.","प्रथम विश्व युद्ध के दौरान युद्ध की भयानकता और अत्याचारों को देखने के बाद, राष्ट्र भविष्य में ऐसी स्थिति से बचने के लिए कामना करता है ।",वर्ल्ड एयर इंडिया में वायु सेना के लिए विश्वास है कि वायु सेना के लिए विश्वास है कि वायु सेना के लिए विश्वास,14.46092950339262,2.9307180899861263,20.875,20.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: In 1884, Tesla moved to the United States of America to accept a job with the Edison Company in New York City.
A:","In 1884, Tesla moved to the United States of America to accept a job with the Edison Company in New York City.","1884 में, टेस्ला न्यूयॉर्क शहर में एडिसन कंपनी के साथ नौकरी स्वीकार करने के लिए यूनाइटेड स्टेट्स ऑफ़ अमेरिका चले गए।",1884 में टेलेसेन्सी ने अंतर्राष्ट्रीय राज्य में अंतरराष्ट्रीय राज्य में एक निर्माता कर्मचारी करते हुए एडिनोड,17.114675770551997,5.376643969642728,18.375,20.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: He arrived in the US with 4 cents to his name, a book of poetry, and a letter of recommendation from Charles Batchelor (his manager in his previous job) to Thomas Edison.
A:","He arrived in the US with 4 cents to his name, a book of poetry, and a letter of recommendation from Charles Batchelor (his manager in his previous job) to Thomas Edison.","अपनी जेब में 4 सेंट्स, कविता की एक पुस्तक और उनके थॉमस एडिसन को संबोधित सिफारिशी चिट्ठी (पिछली नौकरी के मैनेजर द्वारा लिखी) लेकर वे अमरीका पहुंचे.","वह अंतर्राष्ट्रीय रूप से आया था, जिसमें उसने 4 रुपए का नाम लिया था, एक पोर्ट्री और चार्लस ब्लॉटर्स (उसके",11.662379815866187,1.1417072826461012,21.5,22.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Ancient China had a unique way of showing different time periods; each stage of China or each family that was in power was a distinctive dynasty.
A:",Ancient China had a unique way of showing different time periods; each stage of China or each family that was in power was a distinctive dynasty.,"प्राचीन चीन में अलग-अलग समय अवधि दिखाने का एक अनूठा तरीका था; चीन का प्रत्येक चरण या प्रत्येक परिवार जो सत्ता में था, एक ख़ास राजवंश था.",अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: अंग्रेजी: �,4.317659617635928,0.0,20.375,20.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Also between each dynasty was an unstable age of divided provinces. The best-known of these periods was the Three Kingdoms epoch taking place for 60 years between the Han and the Jin Dynasty.
A:",Also between each dynasty was an unstable age of divided provinces. The best-known of these periods was the Three Kingdoms epoch taking place for 60 years between the Han and the Jin Dynasty.,"इसके अलावा, यह हर राजवंशों में राज्यों के बंटवारे को लेकर अस्थिरता का दौर था. इसी काल में तीन राज्यों के बंटवारे को लेकर हान और जिन राजवंशों के बीच 60 वर्षों तक चला संघर्ष काफ़ी मशहूर है.",अंतिम दिवस में एक अस्थिर वर्ष था जिसमें विभिन्न दिव्यताएँ एक साथ विभिन्न जनसंख्या वाली जगहें थीं। इस,9.887469039212455,1.644182782740188,19.0,24.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: During these periods fierce warfare took place between many nobles fighting for the throne.
A:",During these periods fierce warfare took place between many nobles fighting for the throne.,इस अवधि के दौरान सिंहासन के लिए लड़ रहे कई अमीरजादों के बीच भयंकर युद्ध हुआ।,इस दौरान बहुत से नोबल ने राजा के रूप में अपने देश के बीच अपने देश के बीच अपने देश के बीच अपने देश के बीच,17.270245069492667,3.6529457725362686,14.625,16.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The Three Kingdoms was one of the bloodiest eras in Ancient China’s history thousands of people died fighting to sit in the highest seat in the grand palace at Xi’an.
A:",The Three Kingdoms was one of the bloodiest eras in Ancient China’s history thousands of people died fighting to sit in the highest seat in the grand palace at Xi’an.,"द थ्री किंग़डम्स प्राचीन चीन के इतिहास में सबसे खूनी धब्बों में एक युग था, हजारों लोगों की मृत्यु हो गई थी, जो शीआन में भव्य महल में सबसे ऊंची सीट पर बैठने के लिए लड़ रहे थे।",तीन दिव्य देशों का एक बड़ा दिन अंतरिक्ष के बाद अंतरिक्ष के बाद अंतरिक्ष के बाद अंतरिक्ष के बाद अंतरिक्ष,7.326468345590258,0.5335663075829113,23.5,23.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: There are a lot of social and political effects such as the use of metric system, a shift from absolutism to republicanism, nationalism and the belief the country belongs to the people not to one sole ruler.
A:","There are a lot of social and political effects such as the use of metric system, a shift from absolutism to republicanism, nationalism and the belief the country belongs to the people not to one sole ruler.","मीट्रिक प्रणाली के इस्तेमाल, निरपेक्षवाद से गणतंत्रवाद, राष्ट्रवाद में बदलाव और देश का भरोसा लोगों से है किसी एक शासक से नहीं, ऐसी बातों का बहुत ज़्यादा सामाजिक और राजनैतिक असर होता है.","यहाँ एक बड़ा सामाजिक और विज्ञानिक अंतर उत्पन्न होता है, जैसे भारतीय संस्कृति के लिए भारत का विश्वास व",16.79335227177221,1.9129760819542594,16.625,20.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Also after the Revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed.
A:",Also after the Revolution occupations were open to all male applicants allowing the most ambitious and successful to succeed.,"तथा, क्रांति के बाद व्यवसाय सभी पुरुष आवेदकों के लिए खुले थे जिसमें सबसे महत्त्वाकांक्षी और सफल होने वाले सफल हो सकते थे।",भारत की राष्ट्रीय राष्ट्रीय राज्य राज्य राज्य राज्य राज्य राज्य राज्य राज्य राज्य राज्य राज्य राज्य रा�,3.6272491647369733,0.0,22.125,23.75,mai_Deva
"Translate the following sentence from English to Hindi:
Q: Same goes for the military because instead of army rankings being based on class they were now based on cailaber.
A:",Same goes for the military because instead of army rankings being based on class they were now based on cailaber.,यही सेना पर भी लागू होता है क्योंकि सेना की रैंकिंग वर्ण पर आधारित होने के बजाय अब योग्यता पर आधारित हैं।,यही भी भाग लिया जाता है जैसे भाग्यवादी जैसे भाग्यवादी जैसे भाग्यवादी जैसे भाग्यवादी जैसे भाग्य,10.446384042269756,1.9623905504483115,21.5,20.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The French Revolution also inspired many other repressed working class people of other country's to began their own revolutions.
A:",The French Revolution also inspired many other repressed working class people of other country's to began their own revolutions.,फ़्रांसीसी क्रांति ने दूसरे देशों में मौजूद कामगार वर्ग के कई दमित लोगों को भी अपनी-अपनी क्रांतियां शुरू करने की प्रेरणा दी.,फ्रांसीसी रेव्हर्टन भी अन्य अन्य देशों के लोगों के लिए अपनी अपनी रेव्हर्टन की उनकी अपनी रेव्हर्टन की उनक,19.461107410574552,3.1803231953277438,17.375,19.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Muhammad was deeply interested in matters beyond this mundane life. He used to frequent a cave that became known as “Hira‘” on the Mountain of “Noor” (light) for contemplation.
A:",Muhammad was deeply interested in matters beyond this mundane life. He used to frequent a cave that became known as “Hira‘” on the Mountain of “Noor” (light) for contemplation.,मोहम्मद इस सांसारिक जीवन से परे मामलों में गहरी रुचि रखते थे। वे अक्सर चिंतन के लिए एक गुफा का उपयोग करते थे जिसे “नूर” (प्रकाश) के पर्वत पर “हीरा” के रूप में जाना जाता है।,अमर अपने अन्य ज्ञान के लिए अधिक ज्यादा बहुत ज्यादा बहुत ज्यादा बहुत ज्यादा बहुत ज्यादा बहुत ज्यादा ब,7.816913206277008,0.5775703497917508,20.0,23.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: he cave itself, which survived the times, gives a very vivid image of Muhammad’s spiritual inclinations.
A:","he cave itself, which survived the times, gives a very vivid image of Muhammad’s spiritual inclinations.","उन्होंने खुद को एकांत करा , जो कई समय तक रहा, यह मुहम्मद के आध्यात्मिक झुकाव की एक बहुत ही उज्ज्वल छवि देता है।",वह चालू चालू चालू चालू चालू चालू चालू चालू चालू चालू चालू चालू चालू चालू चालू चालू �,1.3424821002386633,0.0,25.0,25.0,mar_Deva
"Translate the following sentence from English to Hindi:
Q: Resting on the top of one of the mountains north of Mecca, the cave is completely isolated from the rest of the world.
A:","Resting on the top of one of the mountains north of Mecca, the cave is completely isolated from the rest of the world.",मक्का के उत्तर में स्थित पहाड़ों में से एक के शीर्ष पर स्थित गुफा दुनिया के बाकी हिस्सों से पूरी तरह कटी हुई है।,एक दुनिया के बाहर नहीं जाने वाले एक दुनिया के बाहर नहीं जाने वाले एक दुनिया के बाहर नहीं जाने वाले एक �,15.79662467580914,3.0195230217338773,20.375,23.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: In fact, it is not easy to find at all even if one knew it existed. Once inside the cave, it is a total isolation.
A:","In fact, it is not easy to find at all even if one knew it existed. Once inside the cave, it is a total isolation.","असल में, किसी को इसकी मौजूदगी का पता होने पर भी इसे ढूँढना बिल्कुल भी आसान नहीं है. एक बार गुफ़ा में पहुँच जाने पर, वहाँ आप एकदम अकेले हो जाते हैं.","अतः यह नहीं जाना हो सकता है, जबकि यह जाना हो सकता है। अगर यह जाना हो तो यह अपने बाहरी दिशा में एक अलग अं",12.714609421160178,1.267613308416247,17.875,23.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Nothing can be seen other than the clear, beautiful sky above and the many surrounding mountains. Very little of this world can be seen or heard from inside the cave.
A:","Nothing can be seen other than the clear, beautiful sky above and the many surrounding mountains. Very little of this world can be seen or heard from inside the cave.","ऊपर साफ़ वातावरण, सुंदर आसमान और आस-पास के कई पहाड़ों के अलावा और कुछ भी नहीं नज़र आता है. इसलिए इस गुफ़ा के अंदर से दुनिया का छोटा सा हिस्सा ही देखा या सुना जा सकता है.",इसे देखने के लिए बहुत कम वस्तुओं का देखा जा सकता है। इसके बाद बहुत कम वस्तुओं का देखा जा सकता है। इसके बाद,14.550243727050379,3.2301776819960475,16.625,22.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The Great Pyramid at Giza is the only one of the seven wonders that is still standing today.
A:",The Great Pyramid at Giza is the only one of the seven wonders that is still standing today.,गीज़ा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है।,गिजा के ग्रहण के ग्रहण के एक दूसरे दूसरे दूसरे दूसरे दूसरे दूसरे दूसरे दूसरे दूसरे दूसरे दूसर,6.563568755684177,1.476252438907077,21.5,20.625,mag_Deva
"Translate the following sentence from English to Hindi:
Q: Built by the Egyptians in the third century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.
A:","Built by the Egyptians in the third century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.","तीसरी शताब्दी ईसा पूर्व में मिस्रियों द्वारा निर्मित, ग्रेट पिरामिड मृत फिरौन का सम्मान करने के लिए निर्मित कई बड़ी पिरामिड संरचनाओं में से एक है।",अंग्रेज़ी में इस प्रश्न को लिखिए:,5.083624509717645,0.170083148529435,25.0,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The Giza Plateau, or ""Giza Necropolis"" in the Egyptian Valley of the Dead contains several pyramids (of which the great pyramid is the largest), several small tombs, several temples, and the great Sphinx.
A:","The Giza Plateau, or ""Giza Necropolis"" in the Egyptian Valley of the Dead contains several pyramids (of which the great pyramid is the largest), several small tombs, several temples, and the great Sphinx.","गीज़ा पठार, “गीज़ा नेक्रोपोलिस” या मृतकों की मिस्र की घाटी में कई पिरामिड (जिनमें से द ग्रेट पिरामिड सबसे बड़ा है), कई छोटी कब्रें, कई मंदिर और महान स्फिंक्स हैं.","गिजा प्लेटफॉर्म (Giza Plateau) या ""गिजा नेकोरिस्ट्रिक्स"" (Giza Necropolis) या एयरेजी वाल्व वाल्व में अनेक प्यारियाँ (अनेक अधि�",9.059106556913646,0.8515420267339743,18.875,20.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The great pyramid was created to honor the Pharaoh Khufu, and many of the smaller pyramids, tombs, and temples were built to honor Khufu's wives and family members.
A:","The great pyramid was created to honor the Pharaoh Khufu, and many of the smaller pyramids, tombs, and temples were built to honor Khufu's wives and family members.","महान पिरामिड फेरो खुफू के सम्मान में बनाया गया था, और कई छोटे पिरामिड, कब्र और मंदिरों का निर्माण खुफू की पत्नियों और परिवार के सदस्यों के सम्मान में किया गया था।","अधिकांश बड़े प्यारियां के लिए खुदाई किया गया था और अन्य छोटे प्यारियां, तम्बों और तमिप्स के लिए खुदाई कि�",18.347890689110887,3.212815440853857,19.875,21.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The ""up bow"" mark looks like a V and the ""down bow mark"" like a staple or a square missing its bottom side.
A:","The ""up bow"" mark looks like a V and the ""down bow mark"" like a staple or a square missing its bottom side.",“अप बो” चिह्न वी की तरह दिखता है और “डाउन बो” चिन्ह स्टेपल की तरह दिखता है या ऐसे चौकोर जैसा जिसका निचला हिस्सा गायब हो।,उप बोव बॉक्स एक वर्ग है और नीचे बोव बॉक्स एक बार बॉक्स या एक बार बॉक्स के दक्षिण के भाग को भिन्न ह�,10.787814235116983,2.2034827490534545,19.125,17.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Up means you should start at the tip and push the bow, and down means you should start at the frog (which is where your hand is holding the bow) and pull the bow.
A:","Up means you should start at the tip and push the bow, and down means you should start at the frog (which is where your hand is holding the bow) and pull the bow.",आगे का मतलब यह है कि आपको शीर्ष से शुरू कर कमान को धकेलना चाहिए और पीछे का मतलब यह है कि आपको फ़्रॉग (जहां से आप हाथ से कमान को पकड़ते हैं) से शुरू कर कमान को खींचना चाहिए.,उपर बात कहीं तक बढ़ाने का अर्थ है ताकि दीवार को दाल देखें और दाल को बढ़ाने का अर्थ है ताकि दाल को दाल द,10.739222369137845,0.9138237123731658,19.0,20.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: An up-bow usually generates a softer sound, while a down-bow is stronger and more assertive.
A:","An up-bow usually generates a softer sound, while a down-bow is stronger and more assertive.","एक ऊपरी-चाप आमतौर पर एक मृदु ध्वनि उत्पन्न करता है, जबकि एक निचला-चाप मजबूत और अधिक मुखर होता है।",एक उपबोवा अपने अंतर्गत अधिक अंतर्गत अधिक अंतर्गत अधिक अंतर्गत अधिक अंतर्गत अधिक अंतर्गत अधिक अंतर्ग,8.215462201854526,1.422288536849777,19.625,25.0,mag_Deva
"Translate the following sentence from English to Hindi:
Q: Feel free to pencil in your own marks, but remember the printed bowing marks are there for a musical reason, so they should usually be respected.
A:","Feel free to pencil in your own marks, but remember the printed bowing marks are there for a musical reason, so they should usually be respected.","अपने खुद के मार्क्स पर लिखने के लिए स्वतंत्र महसूस करें, लेकिन याद रखें कि म्यूज़िकल कारणों से प्रिंटेड बोइंग मार्क्स भी होते हैं, इसलिए आमतौर पर उनका सम्मान करना चाहिए.","आपके लिए अपने अपने अंक लगाएं जाने की अनुमति दीजिए, लेकिन जानकारी के लिए बोविंग अंक लिखे गए हैं, इन्हे�",17.291416650307337,2.690926245574044,12.8125,17.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.
A:","The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.","घबराए हुए राजा लुईस XVI, रानी मैरी एंटोनेट और उनके दो बच्चे (11 साल की मैरी थैरेस और चार साल का लुईस चार्ल्स) और राजा की बहन मैडम एलिजावेथ को 6 अक्टूबर 1789 को बाज़ार में मौजूद महिलाओं की भीड़ ने वर्साय से वापस पेरिस जाने के लिए मजबूर किया था.",विश्वविद्यालय में अपने दो बच्चे बने रहे थे और उन्हें विश्वविद्यालय में नहीं थे और विश्वविद्यालय में नह,9.359850125701948,0.2534765608989133,25.0,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: In a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.
A:","In a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.",महाराजा और महारानी के ख़िलाफ़ चीखते-चिल्लाते लोगों की भीड़ से घिरी एक गाड़ी में सफर करते हुए वे लोग पेरिस वापस आए.,एक बाहरी रूप से बाहरी रूप से बाहरी रूप से बाहरी रूप से बाहरी रूप से बाहरी रूप से बाहरी रूप से बाहरी,7.083515664406985,1.1127350279702088,21.875,21.75,awa_Deva
"Translate the following sentence from English to Hindi:
Q: The mob of people forced the King And Queen to have their carriage windows wide open.
A:",The mob of people forced the King And Queen to have their carriage windows wide open.,लोगों की भीड़ ने राजा और रानी को अपनी गाड़ी की खिड़की खोलने के लिए मजबूर किया.,दुनिया के लोग ने राष्ट्रीय राज्य के दोनों राज्याधिकारियों के बारे में अपनी बारिश की बात करने के लिए उनकी बा�,21.275980786244066,4.141141330484801,20.0,22.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: At one point a member of the mob waved the head of a royal guard killed at Versailles in front of the terrified Queen.
A:",At one point a member of the mob waved the head of a royal guard killed at Versailles in front of the terrified Queen.,एक मौके पर तो भीड़ में मौजूद किसी व्यक्ति ने घबराई हुई महारानी के सामने ही वर्सेल्स में मारे गए शाही अंगरक्षक का सिर पकड़कर हिला दिया.,एक अन्य बार एक अमृत नेता की आंख को वर्सेली में दुर्घटना के बाद बहुत बहुत ज्यादा बच्चे के लिए बाहर दिखाय,12.403654793961653,2.1203425120532833,17.5,19.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The war expenditures of U.S. imperialism in the conquest of the Philippines were paid for by the Filipino people themselves.
A:",The war expenditures of U.S. imperialism in the conquest of the Philippines were paid for by the Filipino people themselves.,फिलीपींस की विजय में अमेरिकी साम्राज्यवाद के युद्ध व्यय का भुगतान फिलिपिनो के लोगों ने खुद किया था.,अमेरिकी अप्पियन्स के लिए फिलिस्टिन के लिए यूएस के दौरान अपने देश के लिए खर्च करने के लिए फिलिस्टिन ने अ,15.651102539964004,1.8884748972625875,16.5,18.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: They were compelled to pay taxes to the U.S. colonial regime to defray a major part of the expenditures and the interest on bonds floated in the name of the Philippine government through the Wall Street banking houses.
A:",They were compelled to pay taxes to the U.S. colonial regime to defray a major part of the expenditures and the interest on bonds floated in the name of the Philippine government through the Wall Street banking houses.,"वे अमेरिकी स्ट्रीट औपनिवेशिक शासन को करों का भुगतान करने के लिए मजबूर कर रहे थे, जो कि व्यय का एक बड़ा हिस्सा और फिल स्ट्रीट सरकार द्वारा वॉल स्ट्रीट बैंकिंग घरों के माध्यम से फिलीपीन सरकार के नाम पर लगाए गए बॉन्ड पर ब्याज को धोखा देने के लिए था।",वे अपने देश के विश्वविद्यालय के लिए अपने देश के विश्वविद्यालय के लिए अपने देश के विश्वविद्यालय के लिए अपन,10.122431859488508,0.48633141885247777,22.25,24.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Of course, the superprofits derived from the protracted exploitation of the Filipino people would constitute the basic gains of U.S. imperialism.
A:","Of course, the superprofits derived from the protracted exploitation of the Filipino people would constitute the basic gains of U.S. imperialism.","निश्चित रूप से, फिलिपिनो लोगों के शोषण से प्राप्त सुपरफास्टिट्स अमेरिकी साम्राज्यवाद के बुनियादी लाभ का गठन करेंगे।",अगर अंग्रेजी युद्ध के दौरान फिलिस्टों को अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने �,8.713953304486212,1.5474934839449572,21.375,23.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: To understand the Templars one must understand the context that prompted the creation of the order.
A:",To understand the Templars one must understand the context that prompted the creation of the order.,टेम्पलर्स को समझने के लिए वह संदर्भ समझना ज़रूरी है जिसने आदेश दिए जाने की प्रेरणा दी थी.,तम्ब्लेट्स को जानने के लिए उनकी विशेष विशेषताओं की जानकारी नहीं लेनी चाहिए।,17.112456800495192,3.700886165902634,11.3125,15.5625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The age where the events took place is commonly referred as the High Middle Ages the period of European history in the 11th, 12th, and 13th centuries (AD 1000–1300).
A:","The age where the events took place is commonly referred as the High Middle Ages the period of European history in the 11th, 12th, and 13th centuries (AD 1000–1300).","जिस समय घटनाएँ हुई उसके युग को सामान्य रूप से यूरोप के इतिहास में 11वीं, 12वीं और 13वीं सदी (AD 1000-1300) में यूरोपियन इतिहास के उच्च मध्य युग की अवधि के रूप में बताया जाता है.","इस वर्ष में विरोध के लिए उपयोग किया जाने वाला वर्ष उत्तरी भारत के वर्ष 11वीं, 12वीं और 13वीं शताब्दी के �",20.091597756830435,12.519746902202154,17.375,19.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The High Middle Ages were preceded by the Early Middle Ages and followed by the Late Middle Ages, which by convention ends around 1500.
A:","The High Middle Ages were preceded by the Early Middle Ages and followed by the Late Middle Ages, which by convention ends around 1500.",उच्च मध्य युग आरंभिक मध्य युग से पहले हुआ था और उसके बाद आधुनिक मध्य युग आया जिसका समापन 1500 के आसपास माना जाता है।,अधिकारित अर्थात् अधिकारित अर्थात् अधिकारित अर्थात् अधिकारित अर्थात् अधिकारित अर्थात् अधिकारित अर्था�,4.794216333100952,0.0,24.125,24.625,mag_Deva
"Translate the following sentence from English to Hindi:
Q: Technological determinism is a term that encompasses a wide range of ideas in practice, from technology-push or the technological imperative to a strict sense that human destiny is driven by an underlying logic associated with scientific laws and their manifestation in technology.
A:","Technological determinism is a term that encompasses a wide range of ideas in practice, from technology-push or the technological imperative to a strict sense that human destiny is driven by an underlying logic associated with scientific laws and their manifestation in technology.","टेक्नोलॉजिकल निर्धारणवाद एक ऐसा शब्द है, जो व्यवहार में विचारों की एक विस्तृत श्रृंखला को शामिल करता है, प्रौद्योगिकी-धक्का या तकनीकी अनिवार्यता से लेकर सख्त अर्थ तक कि मानव नियति वैज्ञानिक कानूनों और प्रौद्योगिकी में उनके प्रदर्शन से जुड़े एक अंतर्निहित तर्क से प्रेरित है।","तकनीकी दर्शकत्व एक विशेष विशेषता है जो अनुभव में एक विषय के बारे में अधिक विशेष तर्क है, जिसमें तकनीक �",12.113895610123846,0.8774763857230247,14.6875,19.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Most interpretations of technological determinism share two general ideas: that the development of technology itself follows a path largely beyond cultural or political influence, and that technology in turn has ""effects"" on societies that are inherent, rather than socially conditioned.
A:","Most interpretations of technological determinism share two general ideas: that the development of technology itself follows a path largely beyond cultural or political influence, and that technology in turn has ""effects"" on societies that are inherent, rather than socially conditioned.",तकनीकी निर्धारण की ज़्यादातर व्याख्याएँ दो सामान्य विचारों के बारे में बताती हैं: तकनीकी विकास पर सांस्कृतिक या राजनीतिक असर का कोई भी प्रभाव नहीं पड़ता है और परिणामस्वरूप सामाजिक रूप से अनुकूलित होने के बजाय वह तकनीक निहित समाजों को “प्रभावित” करती है.,विकास दर्शकों के विवेचन में दो विशिष्ट तर्क हैं: यह कि वायु स्टेटमेंट अक्सर अनुभवित रूप से अपने विकास के,12.395495483157056,1.431003988569486,20.625,22.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: For example, one might say that the motor car necessarily leads to the development of roads.
A:","For example, one might say that the motor car necessarily leads to the development of roads.","उदाहरण के लिए, कोई कह सकता है कि मोटर कार आवश्यक रूप से सड़कों के विकास को प्रभावित करती हैं।",यदि एक बार फिर से एक बार बाहरी रास्ते के लिए एक बार बार बाहरी रास्ते के लिए एक बार बार बाहरी रास्ते के �,12.93753775981455,3.7419436034576052,20.125,21.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: However, a nationwide road network is not economically viable for just a handful of cars, so new methods of production are developed to reduce the cost of car ownership.
A:","However, a nationwide road network is not economically viable for just a handful of cars, so new methods of production are developed to reduce the cost of car ownership.","हालाँकि, देशभर में बिछा सड़कों का जाल सिर्फ़ मुट्ठीभर कारों के लिए किफ़ायती नहीं था, इसलिए कार खरीदने का खर्च कम करने क लिए उत्पादन के नए-नए तरीके विकसित किए गए.","लेकिन एक भारतीय रोड नेटवर्क एक कुछ बार के बारे में विकसित नहीं हो सकता है, इसलिए नए प्रयोगों का उपयोग किया ज",17.065642877023336,1.7484844143863147,16.625,17.125,hin_Deva
