prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline
"Translate the following sentence from Russian to English:
Q: Насекомые были первыми животными, поднявшимися в воздух. Их способность летать помогала им легче ускользать от врагов, находить еду и партнеров.
A:","Насекомые были первыми животными, поднявшимися в воздух. Их способность летать помогала им легче ускользать от врагов, находить еду и партнеров.",Insects were the first animals to take to the air. Their ability to fly helped them evade enemies more easily and find food and mates more efficiently.,"Insects were the first animals to fly in the air. Their ability to fly helped them to escape from their enemies, find food and partners.",62.87715217554478,48.14023174375171,0.84375,2.0
"Translate the following sentence from Russian to English:
Q: Большинство насекомых обладают способностью складывать крылья вдоль тела, что дает им преимущество.
A:","Большинство насекомых обладают способностью складывать крылья вдоль тела, что дает им преимущество.",Most insects have the advantage of being able to fold their wings back along the body.,"Most insects have the ability to fold their wings along their bodies, which gives them an advantage.",59.87885706225704,39.81101537239463,0.8203125,0.74609375
"Translate the following sentence from Russian to English:
Q: Это предоставляет им большее количество укромных мест, в которых можно спрятаться от хищников.
A:","Это предоставляет им большее количество укромных мест, в которых можно спрятаться от хищников.",This gives them a wider range of small places to hide from predators.,This provides them with more hidden places where they can hide from predators.,45.61051900790903,27.668736912821892,2.0625,2.328125
"Translate the following sentence from Russian to English:
Q: Стрекозы и поденки являются единственными насекомыми, которые не могут складывать крылья назад.
A:","Стрекозы и поденки являются единственными насекомыми, которые не могут складывать крылья назад.","Today, the only insects that cannot fold back their wings are dragon flies and mayflies.",The only insects that cannot fold their wings back are mosquitoes and flies.,57.91315697620236,36.353433878441315,2.640625,5.46875
"Translate the following sentence from Russian to English:
Q: Тысячи лет назад человек по имени Аристарх сказал, что Солнечная система вращается вокруг Солнца.
A:","Тысячи лет назад человек по имени Аристарх сказал, что Солнечная система вращается вокруг Солнца.","Thousands of years ago, a man called Aristarchus said that the Solar System moved around the Sun.","Thousands of years ago, a man named Aisthark said that the Sun revolves around the Sun.",61.971480733738105,48.88156258282175,11.0625,11.6875
"Translate the following sentence from Russian to English:
Q: Многие считали, что он прав, но многие верили в противоположное: что Солнечная система вращается вокруг Земли, включая Солнце (и даже другие звезды).
A:","Многие считали, что он прав, но многие верили в противоположное: что Солнечная система вращается вокруг Земли, включая Солнце (и даже другие звезды).","Some people thought he was right but many people believed the opposite; that the Solar System moved around the Earth, including the Sun (and even the other stars).","Many people thought that he was right, but many believed the opposite: that the Solar System revolves around the Earth, including the Sun (and even other stars).",76.95090579017216,50.79381531264502,0.58984375,1.015625
"Translate the following sentence from Russian to English:
Q: Это кажется разумной идеей, потому что мы не чувствуем, что Земля движется, не так ли?
A:","Это кажется разумной идеей, потому что мы не чувствуем, что Земля движется, не так ли?","This seems sensible, because the Earth doesn't feel as if it's moving, does it?","This seems like a reasonable idea, because we don't feel that the Earth is moving, don't you?",47.79140215644519,11.1204122745073,2.046875,4.78125
"Translate the following sentence from Russian to English:
Q: Река Амазонка является второй по длине и первой по величине рекой на Земле. Она несёт более чем в 8 раз больше воды, по сравнению со второй по величине рекой.
A:","Река Амазонка является второй по длине и первой по величине рекой на Земле. Она несёт более чем в 8 раз больше воды, по сравнению со второй по величине рекой.",The Amazon River is the second longest and the biggest river on Earth. It carries more than 8 times as much water as the second biggest river.,The Amazon River is the second longest and the first longest river on Earth. It carries more than 8 times as much water as the second largest river.,89.40816875877886,78.03562309677154,6.96875,6.0
"Translate the following sentence from Russian to English:
Q: Амазонка также является самой широкой рекой на Земле, ширина которой иногда составляет шесть миль.
A:","Амазонка также является самой широкой рекой на Земле, ширина которой иногда составляет шесть миль.","The Amazon is also the widest river on Earth, at times six miles wide.","Amazona also is the widest river on Earth, the width of which sometimes reaches six miles.",60.47844773734556,31.27670021100431,0.96484375,2.890625
"Translate the following sentence from Russian to English:
Q: Целые 20 процентов воды, поступаемой из рек нашей планеты в океаны, текут из Амазонки.
A:","Целые 20 процентов воды, поступаемой из рек нашей планеты в океаны, текут из Амазонки.",A full 20 percent of the water that pours out of the planet's rivers into the oceans comes from the Amazon.,"All 20 percent of the water that is coming from the planet to the oceans, is flowing from the Amazon.",59.87248974890016,32.3763898124224,5.5625,5.59375
"Translate the following sentence from Russian to English:
Q: Главная река Амазонки имеет длину 6387 км (3980 миль). В неё впадают тысячи небольших рек.
A:",Главная река Амазонки имеет длину 6387 км (3980 миль). В неё впадают тысячи небольших рек.,"The main Amazon River is 6,387 km (3,980 miles). It collects water from thousands of smaller rivers.",The main river Amazon has a length of 6387 kilometers (3980 miles). It is fed by thousands of small rivers.,49.813041546192395,21.47607499133801,2.046875,2.234375
"Translate the following sentence from Russian to English:
Q: Несмотря на то, что строительство пирамид из камня продолжалось до конца Древнего царства, размер и техническое совершенство пирамид в Гизе так и не удалось превзойти.
A:","Несмотря на то, что строительство пирамид из камня продолжалось до конца Древнего царства, размер и техническое совершенство пирамид в Гизе так и не удалось превзойти.","Although pyramid-building in stone continued until the end of the Old Kingdom, the pyramids of Giza were never surpassed in their size and the technical excellence of their construction.","Despite the fact that the construction of the pyramids of stone continued until the end of the ancient kingdom, the size and technical perfection of the pyramids in Giza was not able to surpass.",53.78329778891185,26.305258854701588,5.21875,5.09375
"Translate the following sentence from Russian to English:
Q: В новом царстве древних египтян восхищались памятниками, созданными их предшественниками более тысячи лет назад.
A:","В новом царстве древних египтян восхищались памятниками, созданными их предшественниками более тысячи лет назад.","New Kingdom ancient Egyptians marvelled at their predecessors monuments, which were then well over a thousand year old.","In the new kingdom of the ancient Egyptians, they were amazed by the monuments created by their predecessors more than a thousand years ago.",50.26035599708742,14.046789948305587,3.09375,2.6875
"Translate the following sentence from Russian to English:
Q: Население Ватикана составляет около 800 человек. Это самая маленькая независимая страна в мире, а также страна, имеющая наименьшее население.
A:","Население Ватикана составляет около 800 человек. Это самая маленькая независимая страна в мире, а также страна, имеющая наименьшее население.",Vatican City's population is around 800. It is the smallest independent country in the world and the country with the lowest population.,"The population of the Vatican City is about 800 people. It is the smallest independent country in the world, and it has the smallest population.",65.15509732387831,40.754258637285986,2.6875,1.9921875
"Translate the following sentence from Russian to English:
Q: В Ватикане используют итальянский язык в законодательстве и официальных сообщениях.
A:",В Ватикане используют итальянский язык в законодательстве и официальных сообщениях.,Vatican City uses Italian in its legislation and official communications.,"In the Vatican, Italian is used in the legislation and official communications.",69.17347166408778,29.89950354998137,2.546875,3.28125
"Translate the following sentence from Russian to English:
Q: Итальянский язык также является повседневным языком для большинства людей, работающих в государстве, в то время как латынь зачастую используется в религиозных церемониях.
A:","Итальянский язык также является повседневным языком для большинства людей, работающих в государстве, в то время как латынь зачастую используется в религиозных церемониях.",Italian is also the everyday language used by most of those who work in the state while Latin is often used in religious ceremonies.,"Italian is also a daily language for most people working in the country, while Latin is often used in religious ceremonies.",61.778827217920785,43.59194119849398,2.03125,3.265625
"Translate the following sentence from Russian to English:
Q: Все граждане Ватикана — католики.
A:",Все граждане Ватикана — католики.,All citizens of Vatican City are Roman Catholic.,All citizens of the Vatican — Catholics.,52.31349804967923,18.575057999133595,1.5546875,3.578125
"Translate the following sentence from Russian to English:
Q: Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.
A:","Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","People have known about basic chemical elements such as gold, silver, and copper from antiquity, as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools.","People from ancient times knew the main chemical elements, such as gold, silver and copper, because they could easily find them in nature in pure form and easily extract them with primitive tools.",49.24644947967431,23.351136575142963,1.15625,1.125
"Translate the following sentence from Russian to English:
Q: Философ Аристотель считал, что всё состоит из смеси одного или нескольких из четырёх элементов. Это были земля, вода, воздух и огонь.
A:","Философ Аристотель считал, что всё состоит из смеси одного или нескольких из четырёх элементов. Это были земля, вода, воздух и огонь.","Aristotle, a philosopher, theorised that everything is made up of a mixture of one or more of four elements. They were earth, water, air, and fire.","Aristotle believed that everything consists of a mixture of one or several of the four elements. These were earth, water, air and fire.",61.99407859744224,36.971445783765155,0.80078125,1.09375
"Translate the following sentence from Russian to English:
Q: Они были похожи на четыре состояния вещества (в том же порядке): твердое, жидкое, газообразное и плазма, хотя он также предполагал, что они переходят в новое состояние, чтобы получилось то, что мы видим.
A:","Они были похожи на четыре состояния вещества (в том же порядке): твердое, жидкое, газообразное и плазма, хотя он также предполагал, что они переходят в новое состояние, чтобы получилось то, что мы видим.","This was more like the four states of matter (in the same order): solid, liquid, gas, and plasma, though he also theorised that they change into new substances to form what we see.","They were similar to four states of matter (in the same order): solid, liquid, gas, and plasma, although he also believed that they would transition to a new state to become what we see.",65.29881356474651,53.21605209605911,2.0625,2.171875
"Translate the following sentence from Russian to English:
Q: Сплавы по существу представляют собой смесь двух или более металлов. Не забывайте, что в периодической таблице много элементов.
A:","Сплавы по существу представляют собой смесь двух или более металлов. Не забывайте, что в периодической таблице много элементов.",Alloys are basically a mixture of two or more metals. Don't forget that there are many elements on the periodic table.,"Metals are a mixture of two or more metals. Don't forget, in the periodic table there are many elements.",74.08164349535568,63.09023011113419,5.46875,7.125
"Translate the following sentence from Russian to English:
Q: Такие элементы, как кальций и калий, считаются металлами. Конечно, также есть такие металлы, как серебро и золото.
A:","Такие элементы, как кальций и калий, считаются металлами. Конечно, также есть такие металлы, как серебро и золото.","Elements like calcium and potassium are considered metals. Of course, there are also metals like silver and gold.","Such elements, as calcium and potassium, are metals. Of course, there are also such metals as silver and gold.",68.02005530924117,54.04188056077762,3.3125,2.765625
"Translate the following sentence from Russian to English:
Q: Можно также сделать такие сплавы, которые содержат небольшое количество таких неметаллических элементов, как углерод.
A:","Можно также сделать такие сплавы, которые содержат небольшое количество таких неметаллических элементов, как углерод.",You can also have alloys that include small amounts of non-metallic elements like carbon.,"Yes, you can also make such alloys that contain a small amount of such non-metallic elements as carbon.",58.120486000769326,28.577933090423212,2.453125,2.34375
"Translate the following sentence from Russian to English:
Q: Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.
A:","Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.",Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.,"All the universe consists of matter. All matter consists of the smallest particles, called atoms.",50.66577288101312,29.270571215593964,1.203125,2.109375
"Translate the following sentence from Russian to English:
Q: Атомы настолько невероятно крошечны, что триллионы их могут поместиться в точке в конце этого предложения.
A:","Атомы настолько невероятно крошечны, что триллионы их могут поместиться в точке в конце этого предложения.",Atoms are so incredibly tiny that trillions of them could fit into the period at the end of this sentence.,Atoms are so tiny that three trillion of them could fit in the point at the end of this sentence.,69.89341058878857,43.93145832661804,3.8125,6.9375
"Translate the following sentence from Russian to English:
Q: Таким образом, карандаш стал хорошим другом для многих людей, когда появился.
A:","Таким образом, карандаш стал хорошим другом для многих людей, когда появился.","Thus, the pencil was a good friend to many people when it came out.","Thus, the pencil became a good friend for many people when it was invented.",68.33010747088373,41.92061018624394,2.8125,1.6796875
"Translate the following sentence from Russian to English:
Q: Грустно, что когда появились новые способы письма, карандаш утратил свой прежний статус и им стали меньше пользоваться.
A:","Грустно, что когда появились новые способы письма, карандаш утратил свой прежний статус и им стали меньше пользоваться.","Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.","It is sad that when new ways of writing appeared, the pencil lost its former status and people began to use it less.",39.56873144987403,11.964088683510285,0.609375,0.6015625
"Translate the following sentence from Russian to English:
Q: Сейчас люди пишут сообщения на экранах компьютеров, и им никогда не приходится иметь дело с точилкой.
A:","Сейчас люди пишут сообщения на экранах компьютеров, и им никогда не приходится иметь дело с точилкой.","People now write messages on computer screens, never having to come close to a sharpener.","Now people write messages on computer screens, and they never have to deal with a ruler.",54.05784506959527,32.64128346656048,2.28125,6.0625
"Translate the following sentence from Russian to English:
Q: Можно только гадать, что станет с клавиатурой, с появлением более новых технологий.
A:","Можно только гадать, что станет с клавиатурой, с появлением более новых технологий.",One can only wonder what the keyboard will become when something newer comes along.,"I can only guess what will happen to the keyboard, with the advent of more advanced technologies.",31.593932001533076,6.585833693600902,2.234375,3.84375
"Translate the following sentence from Russian to English:
Q: Атомная бомба работает на том принципе, что для того, чтобы много протонов и нейтронов находились в одном ядре, необходима энергия.
A:","Атомная бомба работает на том принципе, что для того, чтобы много протонов и нейтронов находились в одном ядре, необходима энергия.",The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons.,"Atomic bomb works on the principle that for a lot of protons and neutrons to be in one nucleus, there must be a lot of energy.",53.513929233409115,28.815191505155337,1.953125,2.703125
"Translate the following sentence from Russian to English:
Q: Примерно как катить тяжелую тележку на холм. Тогда повторное расщепление ядра высвобождает часть этой энергии.
A:",Примерно как катить тяжелую тележку на холм. Тогда повторное расщепление ядра высвобождает часть этой энергии.,Sort of like rolling a heavy cart up a hill. Splitting the nucleus up again then releases some of that energy.,How to ride a heavy cart on a hill. Then the second splitting of the nucleus releases part of this energy.,46.50816339155824,18.21601191387454,8.0625,9.5625
"Translate the following sentence from Russian to English:
Q: Некоторые атомы имеют нестабильное ядро, что означает, что они склонны распадаться при малом воздействие или без него.
A:","Некоторые атомы имеют нестабильное ядро, что означает, что они склонны распадаться при малом воздействие или без него.",Some atoms have unstable nuclei which means that they tend to break apart with little or no nudging.,"Some atoms have a stable nucleus, which means that they are prone to decay or not.",48.6160758804893,21.383105124379245,13.5,13.3125
"Translate the following sentence from Russian to English:
Q: Поверхность Луны состоит из камней и пыли. Внешний слой Луны называется корой.
A:",Поверхность Луны состоит из камней и пыли. Внешний слой Луны называется корой.,The surface of the Moon is made of rocks and dust. The outer layer of the Moon is called the crust.,The surface of the Moon consists of rocks and dust. The outer layer of the Moon is called the crust.,89.17424444036797,85.31413606256206,0.49609375,0.390625
"Translate the following sentence from Russian to English:
Q: Толщина коры составляет около 70 км под океанами и 100 км – под материками.
A:",Толщина коры составляет около 70 км под океанами и 100 км – под материками.,The crust is about 70 km thick on the near side and 100 km thick on the far side.,The thickness of the bark is about 70 km under the oceans and 100 km under the continents.,41.791135836728536,18.216041731535018,1.7109375,3.28125
"Translate the following sentence from Russian to English:
Q: Она тоньше под лунными морями и толще под нагорьями.
A:",Она тоньше под лунными морями и толще под нагорьями.,It is thinner under the maria and thicker under the highlands.,She is thinner under the moon and thicker under the mountains.,64.96777316044704,47.13945310979296,10.6875,11.9375
"Translate the following sentence from Russian to English:
Q: На видимой стороне может быть больше лунных морей, потому что там кора тоньше. Лаве было легче подняться на поверхность.
A:","На видимой стороне может быть больше лунных морей, потому что там кора тоньше. Лаве было легче подняться на поверхность.",There may be more maria on the near side because the crust is thinner. It was easier for lava to rise up to the surface.,"On the visible side there may be more lunar seas, because the crust is thinner. The lava was easier to rise to the surface.",63.33567455692531,39.877310237427885,4.28125,5.1875
"Translate the following sentence from Russian to English:
Q: Теории контента сконцентрированы на поиске того, что заставляет людей действовать или может их заинтересовать.
A:","Теории контента сконцентрированы на поиске того, что заставляет людей действовать или может их заинтересовать.",Content theories are centered on finding what makes people tick or appeals to them.,Theories of content are focused on the search for what makes people act or may interest them.,43.60556282804249,11.72814736928782,2.53125,3.765625
"Translate the following sentence from Russian to English:
Q: Эти теории предполагают, что у людей есть определённые потребности и/или желания, которые накапливаются внутри в процессе взросления.
A:","Эти теории предполагают, что у людей есть определённые потребности и/или желания, которые накапливаются внутри в процессе взросления.",These theories suggest that people have certain needs and/or desires which have been internalized as they mature to adulthood.,These theories suggest that people have certain needs and/or desires that accumulate over time as they grow up.,62.348534756166764,54.492972801111534,0.73046875,1.34375
"Translate the following sentence from Russian to English:
Q: Эти теории обращаются к тому, что же заставляет конкретных людей хотеть делать то, что они делают, и что их  окружении заставляет делать или не делать определённые вещи.
A:","Эти теории обращаются к тому, что же заставляет конкретных людей хотеть делать то, что они делают, и что их  окружении заставляет делать или не делать определённые вещи.",These theories look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things.,"These theories are about the things that make people want to do what they do, and what their environment makes them do or not do.",53.47501266515863,20.572370860374782,2.03125,1.9609375
"Translate the following sentence from Russian to English:
Q: Две популярные теории о контенте — это ""Пирамида потребностей по Маслоу"" и ""Двухфакторная теория мотивации Герцберга"".
A:","Две популярные теории о контенте — это ""Пирамида потребностей по Маслоу"" и ""Двухфакторная теория мотивации Герцберга"".",Two popular content theories are Maslow's Hierarchy of Needs Theory and Hertzberg's Two Factor Theory.,"Two popular theories about content — ""Maslow's pyramid of needs"" and ""Two-factor theory of motivation of Herzberg"".",39.30011078245345,7.030983742621925,3.0625,2.28125
"Translate the following sentence from Russian to English:
Q: Как правило, могут проявляться два типа поведения когда менеджеры начинают руководить людьми, ранее равными им по статусу. Одна крайность спектра – это попытка оставаться ""своим парнем"" (или девушкой).
A:","Как правило, могут проявляться два типа поведения когда менеджеры начинают руководить людьми, ранее равными им по статусу. Одна крайность спектра – это попытка оставаться ""своим парнем"" (или девушкой).","Generally speaking, two behaviors can emerge as managers begin to lead their former peers. One end of the spectrum is trying to remain “one of the guys” (or gals).","Usually, managers tend to behave in two ways when they start to lead people, who are equal to them in status. One extreme of the spectrum is the attempt to remain ""their own boy"" (or girl).",39.07948208412689,14.612476989379617,2.5,4.40625
"Translate the following sentence from Russian to English:
Q: Таким управленцам трудно принимать непопулярные решения, дисциплинарные меры, оценивать результаты работы, распределять обязанности и привлекать работников к ответственности.
A:","Таким управленцам трудно принимать непопулярные решения, дисциплинарные меры, оценивать результаты работы, распределять обязанности и привлекать работников к ответственности.","This type of manager has difficulty making unpopular decisions, performing disciplinary action, performance evaluations, assigning responsibility, and holding people accountable.","It is difficult for managers to take unpopular decisions, to assess the results of work, to distribute responsibilities and to attract employees to responsibility.",33.17318067690644,12.42235185479344,5.4375,6.125
"Translate the following sentence from Russian to English:
Q: На другом конце спектра человек превращается в неузнаваемого индивида, которому кажется, что он должен изменить всё, что делала команда, и присвоить это себе.
A:","На другом конце спектра человек превращается в неузнаваемого индивида, которому кажется, что он должен изменить всё, что делала команда, и присвоить это себе.","At the other end of the spectrum, one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own.","On the other end of the spectrum, a person transforms into an unrecognizable individual, who feels that he/she must change everything that the team did, and give it to himself.",61.85853653153322,42.77752241011532,3.75,4.21875
"Translate the following sentence from Russian to English:
Q: Ведь руководитель в конечном итоге несет ответственность за успех или провал команды.
A:",Ведь руководитель в конечном итоге несет ответственность за успех или провал команды.,"After all, the leader is ultimately responsible for the success and failure of the team.",The boss is responsible for the success or failure of the team.,54.913683779132086,33.85568963210438,4.125,4.84375
"Translate the following sentence from Russian to English:
Q: Такое поведение часто приводит к конфликтам между лидерами и остальными членами команды.
A:",Такое поведение часто приводит к конфликтам между лидерами и остальными членами команды.,This behavior oftentimes results in rifts between the leaders and the rest of the team.,Such behavior often leads to conflicts between leaders and other members of the team.,48.53710912834477,18.801961527567492,1.1328125,1.5390625
"Translate the following sentence from Russian to English:
Q: Виртуальные команды придерживаются тех же стандартов мастерства, что и обычные команды, но имеются небольшие различия.
A:","Виртуальные команды придерживаются тех же стандартов мастерства, что и обычные команды, но имеются небольшие различия.","Virtual teams are held to the same standards of excellence as conventional teams, but there are subtle differences.","Virtual commands adhere to the same standards of mastery as do ordinary commands, but have some minor differences.",43.65251376872954,19.850823739068115,2.84375,6.375
"Translate the following sentence from Russian to English:
Q: Виртуальные члены команды часто выполняют функцию точки контакта для своей непосредственной физической группы.
A:",Виртуальные члены команды часто выполняют функцию точки контакта для своей непосредственной физической группы.,Virtual team members often function as the point of contact for their immediate physical group.,Virtual members of the team often perform the role of a contact point for their direct physical group.,53.19437765523506,12.03261165424564,1.578125,1.3671875
"Translate the following sentence from Russian to English:
Q: Они обычно более автономны, чем сотрудники из традиционных команд, ведь их команды могут встречаться в соответствии с разными часовыми поясами, что не всегда может понять местное руководство.
A:","Они обычно более автономны, чем сотрудники из традиционных команд, ведь их команды могут встречаться в соответствии с разными часовыми поясами, что не всегда может понять местное руководство.",They often have more autonomy than conventional team members as their teams may meet according to varying time zones which may not be understood by their local management.,"They are usually more autonomous than the employees of traditional teams, because their teams can meet at different time zones, which may not always be understood by local management.",51.30960852299628,11.635402454082566,3.296875,2.28125
"Translate the following sentence from Russian to English:
Q: Наличие настоящей ""невидимой команды"" (Ларсон и ЛаФасто, 1989 г., с. 109) также является уникальным компонентом виртуальной команды.
A:","Наличие настоящей ""невидимой команды"" (Ларсон и ЛаФасто, 1989 г., с. 109) также является уникальным компонентом виртуальной команды.","The presence of a true “invisible team” (Larson and LaFasto, 1989, p109) is also a unique component of a virtual team.","The presence of a ""real"" ""invisible"" team (Larson and LaFaste, 1989, p. 109) is also unique to the virtual team.",60.63910007951456,36.240916737743426,3.1875,2.640625
"Translate the following sentence from Russian to English:
Q: ""Невидимая команда"" — это команда руководителей, перед которой отчитывается каждый участник. Невидимая команда устанавливает нормы для каждого участника.
A:","""Невидимая команда"" — это команда руководителей, перед которой отчитывается каждый участник. Невидимая команда устанавливает нормы для каждого участника.",The “invisible team” is the management team to which each of the members report. The invisible team sets the standards for each member.,"""The invisible team"" — is the team of leaders, before which each participant is accountable. The invisible team sets the norms for each participant.",49.66838470925443,18.983545113550935,3.0,1.984375
"Translate the following sentence from Russian to English:
Q: Зачем организации проходить через трудоёмкий процесс создания самообучающейся организации? Одной из целей применения концепций самообучающихся организаций на практике являются инновации.
A:",Зачем организации проходить через трудоёмкий процесс создания самообучающейся организации? Одной из целей применения концепций самообучающихся организаций на практике являются инновации.,Why would an organization want to go through the time consuming process of establishing a learning organization? One goal for putting organizational learning concepts into practice is innovation.,Why organizations go through a long process of creating a self-educating organization? One of the goals of using self-educating organizations is to create innovations.,43.7612086123463,6.744358029586599,2.609375,4.9375
"Translate the following sentence from Russian to English:
Q: Когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации, то могут проявиться креативность и изобретательность.
A:","Когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации, то могут проявиться креативность и изобретательность.","When all available resources are effectively used across the functional departments of an organization, creativity and ingenuity can transpire.","When all the available resources are effectively used in all functional departments of the organization, then creativity and inventiveness may appear.",67.18002003777703,39.41622338155526,2.1875,2.203125
"Translate the following sentence from Russian to English:
Q: В итоге сплочённая работа организации с целью преодолеть препятствие может привести к новому инновационному процессу, который будет отвечать интересам клиента.
A:","В итоге сплочённая работа организации с целью преодолеть препятствие может привести к новому инновационному процессу, который будет отвечать интересам клиента.","As a result, the process of an organization working together to overcome an obstacle can lead to a new innovative process to serve the customer's need.",The result of the joint effort of the organization to overcome the obstacle may lead to a new innovative process that will meet the needs of the client.,47.76356602506562,22.07436899766588,2.4375,1.90625
"Translate the following sentence from Russian to English:
Q: Прежде чем организация сможет стать инновационной, руководители должны создать культуру новаторства, обмена знаниями и накопления опыта.
A:","Прежде чем организация сможет стать инновационной, руководители должны создать культуру новаторства, обмена знаниями и накопления опыта.","Before an organization can be innovative, leadership must create a culture of innovation as well as shared knowledge and organizational learning.","Before the organization can become innovative, leaders must create a culture of innovation, knowledge exchange and accumulation of experience.",58.37716199644696,26.058929270445663,0.87109375,1.046875
"Translate the following sentence from Russian to English:
Q: Эйнджел (2006 г.) объясняет подход ""Континуум"" как метод, используемый для помощи организациям в достижении более высокого уровня эффективности.
A:","Эйнджел (2006 г.) объясняет подход ""Континуум"" как метод, используемый для помощи организациям в достижении более высокого уровня эффективности.","Angel (2006), explains the Continuum approach as a method being used to help organizations reach a higher level of performance.","The ""Continuum"" approach is a method used by organizations to help them achieve a higher level of efficiency.",46.310978627531355,15.05752238533127,6.46875,5.53125
