prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from Chinese to English:
Q: 科学的主要目的是通过科学方法找出世界的运行方式。实际上，这种方法可为大多数科学研究提供指导。
A:",科学的主要目的是通过科学方法找出世界的运行方式。实际上，这种方法可为大多数科学研究提供指导。,Science’s main goal is to figure out the way the world works through the scientific method. This method in fact guides most scientific research.,"The main purpose of science is to find the way the world runs through scientific methods. In fact, this method can provide guidance for most scientific research.",56.941703873178085,19.211741763103568,0.46484375,0.5078125,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 实验是一种用来消除一个或多个可能性假设的试验，不过，实验并不是唯一的方法。提出问题及进行观察也可以指导科学研究。
A:",实验是一种用来消除一个或多个可能性假设的试验，不过，实验并不是唯一的方法。提出问题及进行观察也可以指导科学研究。,"It isn’t alone though, experimentation, and an experiment is a test that is used to eliminate one or more of the possible hypotheses, asking questions, and making observations also guide scientific research.","The experiment is a way to eliminate a or more possibilities, but the experiment is not the only way. Asking a question and observing can also guide scientific research.",45.53142177106132,14.732553207779516,0.74609375,1.2109375,eng_Latn,0.96484375
"Translate the following sentence from Chinese to English:
Q: 自然主义者和哲学家关注古典文本，特别是拉丁文版的《圣经》。
A:",自然主义者和哲学家关注古典文本，特别是拉丁文版的《圣经》。,"Naturalists and philosophers focused on classical texts and, in particular, on the Bible in Latin.","Naturalists and philosophers pay attention to the classical texts, especially the Latin version of the Bible.",52.49877599386924,33.64371396240781,0.12109375,0.265625,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 亚里士多德就所有科学领域的问题（包括心理学在内）所发表的观点都被一一接纳。
A:",亚里士多德就所有科学领域的问题（包括心理学在内）所发表的观点都被一一接纳。,"Accepted were Aristotle's views on all matters of science, including psychology.","Aristotle's views on all the problems of science, including psychology, were all accepted.",74.60494844549355,51.84341074271373,0.42773438,0.6640625,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 随着希腊知识的衰落，西方脱离了其希腊哲学和科学根源。
A:",随着希腊知识的衰落，西方脱离了其希腊哲学和科学根源。,"As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.","With the decline of Greek knowledge, Westerners have severed their roots from the Greek philosophy and science.",41.59058365305718,6.460988367345475,0.2578125,0.45898438,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 研究者观察到的许多生理节律和行为节律很大程度上往往取决于通过生物钟而产生的内生周期及其存在。
A:",研究者观察到的许多生理节律和行为节律很大程度上往往取决于通过生物钟而产生的内生周期及其存在。,Many observed rhythms in physiology and behavior often crucially depend on the presence of endogenous cycles and their production through biological clocks.,Many physiological rhythms and behavioral rhythms are largely determined by the endogenous cycles produced by biological clocks and their existence.,46.86479413283888,27.275269207186938,1.96875,1.5625,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 周期性的节奏不仅仅是对外部周期信号的简单反应。这种节奏在包括细菌、真菌、植物和动物等大多数生物中都有记录。
A:",周期性的节奏不仅仅是对外部周期信号的简单反应。这种节奏在包括细菌、真菌、植物和动物等大多数生物中都有记录。,"Periodic rhythms, which are not simply responses to external periodic cues, have been documented for most living beings, including bacteria, fungi, plants, and animals.","The periodic rhythm is not just a simple reaction to external periodic signals. This rhythm is recorded in most organisms, including bacteria, fungi, plants and animals.",51.1886999737199,29.715333531288206,0.30273438,0.5703125,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 生物钟是能够自我维持的摆动装置，即使在没有外界提示的情况下，也会持续一段时间自由运转的周期。
A:",生物钟是能够自我维持的摆动装置，即使在没有外界提示的情况下，也会持续一段时间自由运转的周期。,Biological clocks are self sustaining oscillators which will continue a period of free-running cycling even in the absence of external cues.,The biological clock is a self-sustaining device that can continue to run freely for a long time even if it is not prompted by the outside world.,29.76637795041524,1.7243945943080494,1.0078125,0.96484375,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 赫希及崔斯（Hershey and Chase）的实验，是说明 DNA 是遗传物质的主要迹象依据之一。
A:",赫希及崔斯（Hershey and Chase）的实验，是说明 DNA 是遗传物质的主要迹象依据之一。,The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.,Hershey and Chase's experiment is one of the main evidence for the existence of DNA as the genetic material.,51.71346133780199,25.270455578796177,0.70703125,0.828125,eng_Latn,1.0
"Translate the following sentence from Chinese to English:
Q: 赫尔希和蔡斯利用噬菌体或病毒，将他们自己的 DNA 植入到细菌之中。
A:",赫尔希和蔡斯利用噬菌体或病毒，将他们自己的 DNA 植入到细菌之中。,"Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.",He and Cai used bacteriophages or viruses to insert their own DNA into bacteria.,48.473568279469156,17.335225007383947,4.375,6.0,eng_Latn,0.70703125
"Translate the following sentence from Chinese to English:
Q: 他们做了两个实验，一个是用放射性磷标记噬菌体的 DNA，一个是用放射性硫标记噬菌体的蛋白质。
A:",他们做了两个实验，一个是用放射性磷标记噬菌体的 DNA，一个是用放射性硫标记噬菌体的蛋白质。,They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.,"They did two experiments, one using radioactive phosphorus to mark the DNA of the bacteria, and one using radioactive sulfur to mark the protein of the bacteria.",58.73655388760237,36.56552719684994,0.15429688,0.31640625,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 突变会产生各种各样不同的影响，这取决于突变的类型、受影响遗传物质的重要性以及受影响的细胞是否为生殖系细胞。
A:",突变会产生各种各样不同的影响，这取决于突变的类型、受影响遗传物质的重要性以及受影响的细胞是否为生殖系细胞。,"Mutations can have a variety of different effects depending on the type of mutation, the significance of the piece of genetic material affected and whether the cells affected are germ-line cells.","The changes can have a variety of effects, depending on the type of mutation, the importance of the affected genetic material, and whether the affected cells are germline cells.",67.2406179381094,44.33115963110186,0.375,0.45507812,eng_Latn,0.95703125
"Translate the following sentence from Chinese to English:
Q: 只有生殖细胞的突变才会遗传给孩子，而其他细胞的突变则会导致细胞死亡或癌症。
A:",只有生殖细胞的突变才会遗传给孩子，而其他细胞的突变则会导致细胞死亡或癌症。,"Only mutations in germ-line cells can be passed on to children, while mutations elsewhere can cause cell-death or cancer.","Only mutations in reproductive cells can be inherited to children, while other mutations in other cells will cause cell death or cancer.",60.84456557821909,25.091633005229035,0.30078125,0.38671875,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 自然风光旅游业吸引了那些对自然地区感兴趣的游客，他们前来观赏包括野生动植物在内的自然风景。
A:",自然风光旅游业吸引了那些对自然地区感兴趣的游客，他们前来观赏包括野生动植物在内的自然风景。,"Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.","The natural scenic tourism industry attracted those who were interested in natural areas, and they came to enjoy the natural scenery including wild animals and plants.",42.19540351322386,7.860878798599255,1.1328125,1.328125,eng_Latn,0.93359375
"Translate the following sentence from Chinese to English:
Q: 现场活动包括打猎、钓鱼、摄影、观鸟、参观公园和研究生态系统。
A:",现场活动包括打猎、钓鱼、摄影、观鸟、参观公园和研究生态系统。,"Examples of on-site activities include hunting, fishing, photography, bird watching, and visiting parks and studying information about the ecosystem.","The event includes hunting, fishing, photography, bird watching, visiting the park and studying the ecosystem.",57.92723683195955,42.1787550984932,0.5546875,2.828125,eng_Latn,0.8828125
"Translate the following sentence from Chinese to English:
Q: 例如，在婆罗洲参观、拍摄和了解红毛猩猩。
A:",例如，在婆罗洲参观、拍摄和了解红毛猩猩。,"An example is visiting, photographing, and learning about organgatuangs in Borneo.",I visited and filmed the red-handed gibbons in the Borneo rainforest.,18.269895876483865,4.5672118332822365,8.375,10.4375,eng_Latn,0.53515625
"Translate the following sentence from Chinese to English:
Q: 每天早上，人们驾车离开小乡镇上班，路上和他们擦肩而过的人的工作地点正是他们离开的地方。
A:",每天早上，人们驾车离开小乡镇上班，路上和他们擦肩而过的人的工作地点正是他们离开的地方。,"Every morning, people leave small country towns in cars to go their workplace and are passed by others whose work destination is the place they have just left.","Every morning, people leave their hometown to go to work on the road and they pass by the place where they work.",39.125136426097185,15.773487433150105,6.5,7.03125,eng_Latn,0.82421875
"Translate the following sentence from Chinese to English:
Q: 在这种动态交通穿梭中，每个人都以某种方式与基于私家车的交通系统相连接，并对其提供支持。
A:",在这种动态交通穿梭中，每个人都以某种方式与基于私家车的交通系统相连接，并对其提供支持。,"In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.","In this dynamic traffic flow, everyone is connected to the private car traffic system in some way and provides support for it.",44.57499626796289,13.315494041203438,1.5234375,1.71875,eng_Latn,0.9375
"Translate the following sentence from Chinese to English:
Q: 如今，科学表明，这种大规模的碳经济，再也无法让过去 200 万年来支持人类进化发展的生物圈保持稳定状态。
A:",如今，科学表明，这种大规模的碳经济，再也无法让过去 200 万年来支持人类进化发展的生物圈保持稳定状态。,Science now indicates that this massive carbon economy has dislodged the biosphere from one of its stable states that has supported human evolution for the past two million years.,"Now, scientific evidence shows that this large-scale carbon economy, which cannot support the stability of the ecosystem that supports human evolution over the past 200,000 years, is no longer able to maintain the stability of the ecosystem.",38.86025324924169,3.3624442114805553,5.34375,5.59375,eng_Latn,0.90234375
"Translate the following sentence from Chinese to English:
Q: 每个人都是社会的一份子，都会使用交通系统。而几乎每个人都对交通系统有怨言。
A:",每个人都是社会的一份子，都会使用交通系统。而几乎每个人都对交通系统有怨言。,Everyone participates in society and uses transportation systems. Almost everyone complains about transportation systems.,"Everyone is a part of society, and everyone uses the transportation system. And almost everyone has complaints about the transportation system.",56.88243891247085,5.270462766947299,0.2265625,0.20898438,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 在发达国家，你甚少会听到关于水质或桥梁倒塌类似程度的投诉。
A:",在发达国家，你甚少会听到关于水质或桥梁倒塌类似程度的投诉。,In developed countries you seldom hear similar levels of complaints about water quality or bridges falling down.,"In developed countries, you are less likely to hear complaints about water quality or bridge collapses.",58.68889468301818,26.52966208642944,1.2578125,1.0703125,eng_Latn,0.98046875
"Translate the following sentence from Chinese to English:
Q: 为什么交通系统会引起这样的投诉？为什么它们每天都会出故障？是交通工程师不称职吗？或者是有更根本的原因？
A:",为什么交通系统会引起这样的投诉？为什么它们每天都会出故障？是交通工程师不称职吗？或者是有更根本的原因？,"Why do transportation systems engender such complaints, why do they fail on a daily basis? Are transportation engineers just incompetent? Or is something more fundamental going on?","Because of the traffic system, there are such complaints. Why do they always have problems? Is it because the traffic engineers are not good enough? Or is there a more fundamental reason?",37.38776671852158,9.110592459974733,4.15625,4.21875,eng_Latn,0.8359375
"Translate the following sentence from Chinese to English:
Q: 交通流量研究的是驾驶员和车辆在两点之间的运动，以及它们之间的相互作用。
A:",交通流量研究的是驾驶员和车辆在两点之间的运动，以及它们之间的相互作用。,Traffic Flow is the study of the movement of individual drivers and vehicles between two points and the interactions they make with one another.,"Traffic flow research is the movement between drivers and vehicles at two points, and the interaction between them.",50.476720410946754,16.35787074577349,1.734375,2.625,eng_Latn,0.93359375
"Translate the following sentence from Chinese to English:
Q: 遗憾的是，研究车流很困难，因为不能对驾驶员的行为进行百分之百确定的预测。
A:",遗憾的是，研究车流很困难，因为不能对驾驶员的行为进行百分之百确定的预测。,"Unfortunately, studying traffic flow is difficult because driver behavior cannot be predicted with one-hundred percent certainty.","Unfortunately, it is difficult to study traffic flow because it is impossible to predict the behavior of drivers.",44.30646716437255,9.450137358535034,0.47265625,1.0234375,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 幸运的是，司机的行为往往在一个合理的一致性范围内；因此，交通流量往往具有一定的合理一致性，可以粗略地用数学方式表示。
A:",幸运的是，司机的行为往往在一个合理的一致性范围内；因此，交通流量往往具有一定的合理一致性，可以粗略地用数学方式表示。,"Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.",幸运的是，司机的行为往往在一个合理的一致性范围内；因此，交通流量往往具有一定的合理一致性，可以粗略地用数学方式表示。,0.0,1.122291151998765,21.125,13.1875,zho_Hans,1.0078125
"Translate the following sentence from Chinese to English:
Q: 为了更好地表示交通流量，在以下三个主要特征之间建立了关系：(1) 流量、(2) 密度和 (3) 速度。
A:",为了更好地表示交通流量，在以下三个主要特征之间建立了关系：(1) 流量、(2) 密度和 (3) 速度。,"To better represent traffic flow, relationships have been established between the three main characteristics: (1) flow, (2) density, and (3) velocity.",为了更好地表示交通流量，在以下三个主要特征之间建立了关系：(1) 流量、(2) 密度和 (3) 速度。,4.543404622890894,1.3113617852675474,22.125,20.875,zho_Hans,0.9921875
"Translate the following sentence from Chinese to English:
Q: 这些关系对道路设施的规划、设计和运营有帮助。
A:",这些关系对道路设施的规划、设计和运营有帮助。,"These relationships help in planning, design, and operations of roadway facilities.","These relationships help in the planning, design and operation of road facilities.",74.78420003322334,29.79667273296864,0.421875,0.21777344,eng_Latn,1.0
"Translate the following sentence from Chinese to English:
Q: 昆虫是最早在空中飞行的动物。飞行能力让它们更容易躲避敌人，更有效地寻找食物和配偶。
A:",昆虫是最早在空中飞行的动物。飞行能力让它们更容易躲避敌人，更有效地寻找食物和配偶。,Insects were the first animals to take to the air. Their ability to fly helped them evade enemies more easily and find food and mates more efficiently.,"Insects are the earliest animals to fly in the air. Their flying ability makes them easier to avoid enemies, more effectively find food and mates.",51.917408145817156,24.26438274389042,1.359375,2.578125,eng_Latn,0.96875
"Translate the following sentence from Chinese to English:
Q: 大多数昆虫都具有一种优势，可以将翅膀沿身体向后折叠。
A:",大多数昆虫都具有一种优势，可以将翅膀沿身体向后折叠。,Most insects have the advantage of being able to fold their wings back along the body.,Most insects have an advantage of being able to fold their wings along their bodies.,75.02233821938113,60.47716815109491,0.79296875,0.48242188,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 这让它们有了更多小面积空间来躲避捕食者。
A:",这让它们有了更多小面积空间来躲避捕食者。,This gives them a wider range of small places to hide from predators.,This has made them have more small area space to avoid predators.,32.28319713921859,12.164440704745655,4.5,4.65625,eng_Latn,0.93359375
"Translate the following sentence from Chinese to English:
Q: 如今，唯一不能向后折叠翅膀的昆虫是蜻蜓和蜉蝣。
A:",如今，唯一不能向后折叠翅膀的昆虫是蜻蜓和蜉蝣。,"Today, the only insects that cannot fold back their wings are dragon flies and mayflies.","Now, the only insect that cannot fold its wings backward is the dragonfly and the cicada.",49.85845538447685,23.546900700701926,0.55859375,0.8671875,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 几千年前，一个叫阿里斯塔克斯的人曾说，太阳系围绕着太阳旋转。
A:",几千年前，一个叫阿里斯塔克斯的人曾说，太阳系围绕着太阳旋转。,"Thousands of years ago, a man called Aristarchus said that the Solar System moved around the Sun.","In the past, a man named Aristarchus said that the sun and the planets revolve around the sun.",45.78738675517706,27.412292653919486,2.78125,3.40625,eng_Latn,0.9765625
"Translate the following sentence from Chinese to English:
Q: 有些人认为他是对的，但也有很多人持相反意见；他们认为太阳系是围绕着地球运转的，太阳也是（甚至其他恒星也是）。
A:",有些人认为他是对的，但也有很多人持相反意见；他们认为太阳系是围绕着地球运转的，太阳也是（甚至其他恒星也是）。,"Some people thought he was right but many people believed the opposite; that the Solar System moved around the Earth, including the Sun (and even the other stars).","Some people think he is right, but there are also many people who disagree with him. They think that the solar system revolves around the Earth, and the sun is also (and other stars are also).",43.63680662518898,9.828332172660446,2.109375,3.046875,eng_Latn,0.984375
"Translate the following sentence from Chinese to English:
Q: 这似乎是合理的，因为地球感觉不到自己在移动，不是吗？
A:",这似乎是合理的，因为地球感觉不到自己在移动，不是吗？,"This seems sensible, because the Earth doesn't feel as if it's moving, does it?","Yes, it seems reasonable because the Earth doesn't feel like it's moving, does it?",67.85566607230483,62.472375173961176,3.28125,1.9375,eng_Latn,0.94921875
"Translate the following sentence from Chinese to English:
Q: 亚马逊河是世界上第二长，也是最大的河流。 它的水量是第二大河流的 8 倍以上。
A:",亚马逊河是世界上第二长，也是最大的河流。 它的水量是第二大河流的 8 倍以上。,The Amazon River is the second longest and the biggest river on Earth. It carries more than 8 times as much water as the second biggest river.,The Amazon River is the second longest river in the world and the largest. It has more water than the second largest river by 8 times.,58.57129055036052,31.355196460371175,1.3203125,1.046875,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 亚马逊河也是地球上最宽的河流，有些河段的宽度可达6英里。
A:",亚马逊河也是地球上最宽的河流，有些河段的宽度可达6英里。,"The Amazon is also the widest river on Earth, at times six miles wide.","The Amazon River is also the widest river on Earth, and some sections of the river can be as wide as 6 miles.",64.38675638310347,33.47980102443277,0.40039062,0.37304688,eng_Latn,1.0
"Translate the following sentence from Chinese to English:
Q: 亚马逊河占全世界所有河流的入海流量的 20%。
A:",亚马逊河占全世界所有河流的入海流量的 20%。,A full 20 percent of the water that pours out of the planet's rivers into the oceans comes from the Amazon.,The Amazon River is the 20% of the world's total flow of all rivers that empties into the sea.,32.096519680482075,6.270414719220393,2.828125,3.796875,eng_Latn,0.95703125
"Translate the following sentence from Chinese to English:
Q: 亚马孙河干流长 6387 公里（3980 英里）。河水来自数千条较小的支流。
A:",亚马孙河干流长 6387 公里（3980 英里）。河水来自数千条较小的支流。,"The main Amazon River is 6,387 km (3,980 miles). It collects water from thousands of smaller rivers.",亚马孙河干流长 6387 公里（3980 英里）。河水来自数千条较小的支流。,2.3770616257749912,1.2414943415352928,23.5,19.5,zho_Hant,1.015625
"Translate the following sentence from Chinese to English:
Q: 尽管石制金字塔的建造一直持续到古王国末期，但吉萨金字塔的宏大的规模和高超的建造技术从未被超越。
A:",尽管石制金字塔的建造一直持续到古王国末期，但吉萨金字塔的宏大的规模和高超的建造技术从未被超越。,"Although pyramid-building in stone continued until the end of the Old Kingdom, the pyramids of Giza were never surpassed in their size and the technical excellence of their construction.","Although the construction of the stone-carved golden pyramids continued until the end of the ancient kingdom, the vast scale and high-tech construction techniques of the Great Pyramid of Giza have never been surpassed.",50.889912584186995,19.966909811068412,2.859375,3.640625,eng_Latn,0.90234375
"Translate the following sentence from Chinese to English:
Q: 新王国时期的古埃及人惊叹于其前辈的已有一千多年历史的纪念碑。
A:",新王国时期的古埃及人惊叹于其前辈的已有一千多年历史的纪念碑。,"New Kingdom ancient Egyptians marvelled at their predecessors monuments, which were then well over a thousand year old.",The ancient Egyptians were amazed at the long history of the monuments of the ancient Egypt.,31.051973472835765,7.466734535794347,7.40625,6.53125,eng_Latn,0.78515625
"Translate the following sentence from Chinese to English:
Q: 梵蒂冈城的人口大约有 800 人。它是世界上最小的独立国家，也是人口最少的国家。
A:",梵蒂冈城的人口大约有 800 人。它是世界上最小的独立国家，也是人口最少的国家。,Vatican City's population is around 800. It is the smallest independent country in the world and the country with the lowest population.,The population of Vatican City is about 800 people. It is the smallest independent country in the world and the least populous country.,66.94953452148228,49.190862432971834,0.48632812,0.44921875,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 梵蒂冈城在法律法规和官方通信中使用意大利语。
A:",梵蒂冈城在法律法规和官方通信中使用意大利语。,Vatican City uses Italian in its legislation and official communications.,The Vatican City uses Italian in legal documents and official communications.,75.43367497238414,53.107253497886994,0.46679688,0.671875,eng_Latn,1.0390625
"Translate the following sentence from Chinese to English:
Q: 意大利语也是大部分在该国工作的人日常使用的语言，拉丁语则常使用于宗教仪式。
A:",意大利语也是大部分在该国工作的人日常使用的语言，拉丁语则常使用于宗教仪式。,Italian is also the everyday language used by most of those who work in the state while Latin is often used in religious ceremonies.,"Italian is also the language that most people in the country use in their daily lives, and Latin is often used in religious ceremonies.",58.96711157119909,41.7946399829907,0.53515625,0.72265625,eng_Latn,0.9609375
"Translate the following sentence from Chinese to English:
Q: 梵蒂冈城的所有公民均为罗马天主教徒。
A:",梵蒂冈城的所有公民均为罗马天主教徒。,All citizens of Vatican City are Roman Catholic.,The citizens of the Vatican City are all Roman Catholics.,70.1028037326082,19.156928817239653,0.34375,0.41601562,eng_Latn,1.046875
"Translate the following sentence from Chinese to English:
Q: 人们自古以来就知道金、银、铜等基本化学元素，因为这些元素都能以自然形态在自然界中发现，而且比较容易使用原始工具进行开采。
A:",人们自古以来就知道金、银、铜等基本化学元素，因为这些元素都能以自然形态在自然界中发现，而且比较容易使用原始工具进行开采。,"People have known about basic chemical elements such as gold, silver, and copper from antiquity, as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools.","People have known about the basic chemical elements, such as gold, silver, and copper, since ancient times because these elements can be found in nature in natural forms and can be easily used with primitive tools for mining.",58.70217175650474,35.10186782093756,0.39257812,0.9296875,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 哲学家亚里士多德提出一种理论，即任何事物都是由土、水、空气和火四种元素中的一种或多种组成的。
A:",哲学家亚里士多德提出一种理论，即任何事物都是由土、水、空气和火四种元素中的一种或多种组成的。,"Aristotle, a philosopher, theorised that everything is made up of a mixture of one or more of four elements. They were earth, water, air, and fire.","Aristotle proposed a theory that any thing is composed of four elements: earth, water, air and fire.",43.078662072586916,13.27693190696288,1.09375,1.7578125,eng_Latn,0.96875
"Translate the following sentence from Chinese to English:
Q: 这更像是物质的四种状态（顺序不分手）：固体、液体、气体和等离子体，不过他也提出了理论，认为它们会转变成新的物质，构成我们所看到的事物。
A:",这更像是物质的四种状态（顺序不分手）：固体、液体、气体和等离子体，不过他也提出了理论，认为它们会转变成新的物质，构成我们所看到的事物。,"This was more like the four states of matter (in the same order): solid, liquid, gas, and plasma, though he also theorised that they change into new substances to form what we see.","This is more like the four states of matter (in order): solid, liquid, gas and plasma, but he also proposed a theory, saying that they will turn into new matter and form the things we see.",61.72875202860101,42.2166656236126,2.328125,1.046875,eng_Latn,0.96875
"Translate the following sentence from Chinese to English:
Q: 合金基本上由两种或以上金属混合而成。不要忘记一点，元素周期表上有很多元素。
A:",合金基本上由两种或以上金属混合而成。不要忘记一点，元素周期表上有很多元素。,Alloys are basically a mixture of two or more metals. Don't forget that there are many elements on the periodic table.,铜合金基本上由铜和锌混合而成。不要忘记一点，元素周期表上有很多元素。,0.0,0.0,3.4375,5.8125,zho_Hans,0.953125
"Translate the following sentence from Chinese to English:
Q: 钙、钾等元素属于金属，银和金等元素当然也是金属。
A:",钙、钾等元素属于金属，银和金等元素当然也是金属。,"Elements like calcium and potassium are considered metals. Of course, there are also metals like silver and gold.",钙、钾等元素属于金属，银和金等元素当然也是金属。,0.0,1.3026405658027873,12.5,5.46875,mar_Deva,1.015625
"Translate the following sentence from Chinese to English:
Q: 也有含少量非金属元素（例如碳）的合金。
A:",也有含少量非金属元素（例如碳）的合金。,You can also have alloys that include small amounts of non-metallic elements like carbon.,There are also alloys with a small amount of non-metallic elements (such as carbon).,48.80560331576811,31.27670021100431,4.65625,2.890625,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 宇宙中的一切都由物质构成，而所有的物质都由被称为原子的微小粒子组成。
A:",宇宙中的一切都由物质构成，而所有的物质都由被称为原子的微小粒子组成。,Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.,"Everything in the universe is made up of matter, and all matter is made up of tiny particles called atoms.",78.77066663903423,43.769712992887364,0.08251953,0.045898438,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 原子如此微小，以至于这句话末尾的句号处可以容纳数万亿的原子。
A:",原子如此微小，以至于这句话末尾的句号处可以容纳数万亿的原子。,Atoms are so incredibly tiny that trillions of them could fit into the period at the end of this sentence.,The atom is so small that the end of the sentence can accommodate millions of atoms.,35.958636344833664,7.306065660386578,5.6875,6.8125,eng_Latn,0.97265625
"Translate the following sentence from Chinese to English:
Q: 因此，铅笔一问世，就成了许多人的心头好。
A:",因此，铅笔一问世，就成了许多人的心头好。,"Thus, the pencil was a good friend to many people when it came out.","Therefore, pencils have become a favorite among many people.",28.621593560976677,5.977325737924356,2.5625,1.625,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 遗憾的是，随着新的书写方式的出现，铅笔的地位越来越低，使用也越来越少。
A:",遗憾的是，随着新的书写方式的出现，铅笔的地位越来越低，使用也越来越少。,"Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.","It is regrettable that with the appearance of new writing methods, the status of pencils is getting lower and lower, and their use is getting less and less.",31.114571383844797,3.158092042483704,0.32226562,0.421875,eng_Latn,1.0
"Translate the following sentence from Chinese to English:
Q: 人们现在在电脑屏幕上写信息，永远不必接触卷笔刀了。
A:",人们现在在电脑屏幕上写信息，永远不必接触卷笔刀了。,"People now write messages on computer screens, never having to come close to a sharpener.","People now write information on computer screens, and they never have to touch a pencil again.",50.63526191451746,26.529518334824456,0.703125,3.140625,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 人们只能猜测，当更新的产品出现时，键盘的结局会是怎样。
A:",人们只能猜测，当更新的产品出现时，键盘的结局会是怎样。,One can only wonder what the keyboard will become when something newer comes along.,"People can only guess, when the new products appear, the ending of the keyboard will be what.",40.90448497304336,10.079037376973918,3.0625,4.59375,eng_Latn,0.984375
"Translate the following sentence from Chinese to English:
Q: 裂变原子弹的工作原理如下：把一个原子核和许多质子及中子聚在一起需要能量。
A:",裂变原子弹的工作原理如下：把一个原子核和许多质子及中子聚在一起需要能量。,The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons.,The working principle of the fission atomic bomb is as follows: a nucleus of an atom and many protons and neutrons are combined together to need energy.,50.8221055297385,20.638636014941365,2.96875,4.46875,eng_Latn,0.921875
"Translate the following sentence from Chinese to English:
Q: 有点像推着一辆笨重的小推车上山。再次分裂原子核，然后释放一些能量。
A:",有点像推着一辆笨重的小推车上山。再次分裂原子核，然后释放一些能量。,Sort of like rolling a heavy cart up a hill. Splitting the nucleus up again then releases some of that energy.,It looks like a heavy push cart on a mountain. It then splits into two and releases some energy.,33.95162465324852,7.603722821920263,4.65625,5.75,eng_Latn,0.8203125
"Translate the following sentence from Chinese to English:
Q: 有些原子含有不稳定的原子核，这意味着它们很可能会在很少或没有刺激的情况下发生分裂。
A:",有些原子含有不稳定的原子核，这意味着它们很可能会在很少或没有刺激的情况下发生分裂。,Some atoms have unstable nuclei which means that they tend to break apart with little or no nudging.,"Some atoms contain unstable nuclei, which means they are likely to undergo fission in the absence of any stimulus.",40.35204689209512,18.90425467840326,0.88671875,0.67578125,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 月球的表面由岩石和灰尘组成。月球的外层叫做地壳。
A:",月球的表面由岩石和灰尘组成。月球的外层叫做地壳。,The surface of the Moon is made of rocks and dust. The outer layer of the Moon is called the crust.,The surface of the moon is composed of rocks and dust. The outer layer of the moon is called the crust.,81.44558459664006,68.15757064066385,0.56640625,0.19628906,eng_Latn,1.03125
"Translate the following sentence from Chinese to English:
Q: 地壳近侧厚约 70 公里，远侧厚约 100 公里。
A:",地壳近侧厚约 70 公里，远侧厚约 100 公里。,The crust is about 70 km thick on the near side and 100 km thick on the far side.,The crust is about 70 kilometers thick on the near side and about 100 kilometers thick on the far side.,79.94676092562209,62.56538561604213,0.875,0.703125,eng_Latn,0.96484375
"Translate the following sentence from Chinese to English:
Q: 阴暗面下面的地壳薄一些，高地下的地壳厚一些。
A:",阴暗面下面的地壳薄一些，高地下的地壳厚一些。,It is thinner under the maria and thicker under the highlands.,"The crust is thinner under the dark side, and the crust is thicker under the high ground.",62.81083787874698,27.151607333166954,2.046875,4.5,eng_Latn,0.921875
