prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to French:
Q: With two years of the end of the war, the former allies were now enemies and the Cold War began.
A:","With two years of the end of the war, the former allies were now enemies and the Cold War began.","Deux ans après la fin de la guerre, les anciens alliés sont devenus des ennemis et la guerre froide a commencé.","Avec deux ans de la fin de la guerre, les anciens alliés étaient maintenant des ennemis et la guerre froide a commencé.",77.12320858306644,70.92625431287067,2.5,2.78125,fra_Latn
"Translate the following sentence from English to French:
Q: It was to last for the next 40 years and would be fought for real, by proxy armies, on battlefields from Africa to Asia, in Afghanistan, Cuba and many other places.
A:","It was to last for the next 40 years and would be fought for real, by proxy armies, on battlefields from Africa to Asia, in Afghanistan, Cuba and many other places.","Elle allait durer pendant les 40 années suivantes et verrait des affrontements réels, par le biais d'armées de substitution, sur des champs de bataille aussi bien en Afrique qu'en Asie, en Afghanistan, à Cuba et dans bien d'autres endroits.","Il devait durer 40 ans et serait mené par des armées de proxy, sur des champs de bataille d'Afrique à l'Asie, en Afghanistan, à Cuba et dans d'autres endroits.",47.40371054381169,34.25631368541609,5.6875,5.71875,fra_Latn
"Translate the following sentence from English to French:
Q: By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.
A:","By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.","Le 17 septembre 1939, la défense polonaise était déjà brisée, et le seul espoir était de battre en retraite et de se réorganiser le long de la tête de pont roumaine.","Par septembre 17, 1939, la défense polonaise était déjà brisée, et l'espoir était de se replier et de se réorganiser le long du pont de la Roumanie.",66.04118175766462,49.217573417257235,5.84375,7.0,fra_Latn
"Translate the following sentence from English to French:
Q: However, these plans were rendered obsolete nearly overnight, when over 800,000 soldiers from the Soviet's Union Red Army entered and created the Belarussian and Ukrainian fronts after invading the eastern regions of Poland in violation of the Riga Peace Treaty, the Soviet-Polish Non-Aggression Pact, and other international treaties, both bilateral and multilateral.
A:","However, these plans were rendered obsolete nearly overnight, when over 800,000 soldiers from the Soviet's Union Red Army entered and created the Belarussian and Ukrainian fronts after invading the eastern regions of Poland in violation of the Riga Peace Treaty, the Soviet-Polish Non-Aggression Pact, and other international treaties, both bilateral and multilateral.","Mais ces plans sont devenus obsolètes presque du jour au lendemain, quand plus de 800 000 soldats de l’Armée rouge de l’Union soviétique sont arrivés et ont créé le front biélorusse et ukrainien après avoir envahi les régions est de la Pologne, violant ainsi le Traité de Paix de Riga, le pacte de non-agression soviéto-polonais, ainsi que d’autres traités internationaux, qu’ils soient bilatéraux ou multilatéraux.","Cependant, ces plans ont été rendus obsolètes presque du jour au lendemain, lorsque plus de 800 000 soldats de l'Armée Rouge soviétique ont envahi et créé les fronts de Biélorussie et d'Ukraine après avoir envahi les régions orientales de la Pologne en violation du Traité de paix de Riga, du Pacte de non-agression soviéto-polonais et d'autres traités internationaux, bilatéraux et multilatéraux",61.71957804644009,43.40617370665747,2.703125,2.625,fra_Latn
"Translate the following sentence from English to French:
Q: Using ships to transport goods is by far the most efficient way to move large amounts of people and goods across oceans.
A:",Using ships to transport goods is by far the most efficient way to move large amounts of people and goods across oceans.,L'utilisation de navires pour le transport de marchandises est de loin le moyen le plus efficace pour déplacer de grandes quantités de personnes et de biens à travers les océans.,"En utilisant des navires pour transporter des marchandises, c'est de loin le moyen le plus efficace de déplacer de grandes quantités de personnes et de marchandises à travers les océans.",76.56830474652422,52.87737860372232,0.8671875,0.87109375,fra_Latn
"Translate the following sentence from English to French:
Q: The job of navies has traditionally been to ensure that your country maintains the ability to move your people and goods, while at the same time, interfering with your enemy's ability to move his people and goods.
A:","The job of navies has traditionally been to ensure that your country maintains the ability to move your people and goods, while at the same time, interfering with your enemy's ability to move his people and goods.","Le travail des marines a traditionnellement été de s'assurer que votre pays conserve la capacité de déplacer vos personnes et vos biens, tout en interférant avec la capacité de votre ennemi à déplacer ses personnes et ses biens.","La mission traditionnelle des marines est d'assurer que votre pays maintient la capacité de déplacer vos personnes et vos marchandises, tout en interférant avec la capacité de votre ennemi de déplacer ses personnes et ses marchandises.",73.49794747809518,56.20463650442006,2.703125,1.8671875,fra_Latn
"Translate the following sentence from English to French:
Q: One of the most noteworthy recent examples of this was the North Atlantic campaign of WWII. The Americans were trying to move men and materials across the Atlantic Ocean to help Britain.
A:",One of the most noteworthy recent examples of this was the North Atlantic campaign of WWII. The Americans were trying to move men and materials across the Atlantic Ocean to help Britain.,L'un des exemples récents les plus remarquables de cette situation a été la campagne North Atlantic pendant la Seconde Guerre mondiale. Les Américains tentaient de faire traverser l'océan Atlantique à des soldats et du matériel pour aider la Grande-Bretagne.,L'un des exemples les plus remarquables de cette dernière période fut la campagne de l'Atlantique pendant la Seconde Guerre mondiale. Les Américains essayaient de déplacer des hommes et des matériaux à travers l'océan Atlantique pour aider la Grande-Bretagne.,66.98332094544037,52.6222142339087,1.0546875,1.6015625,fra_Latn
"Translate the following sentence from English to French:
Q: At the same time, the German navy, using mainly U-boats, was trying to stop this traffic.
A:","At the same time, the German navy, using mainly U-boats, was trying to stop this traffic.","Au même moment, la marine allemande, utilisant principalement des U-Boots, tentait d'arrêter ce trafic.","En même temps, la marine allemande, en utilisant principalement des sous-marins, tentait d'arrêter ce trafic.",75.65968519511618,61.623559777236835,0.66015625,0.72265625,fra_Latn
"Translate the following sentence from English to French:
Q: Had the Allies failed, Germany probably would have been able to conquer Britain as it had the rest of Europe.
A:","Had the Allies failed, Germany probably would have been able to conquer Britain as it had the rest of Europe.","Si les Alliés avaient échoué, l'Allemagne aurait probablement pu conquérir la Grande-Bretagne comme elle l'a fait pour le reste de l'Europe.","Si les Alliés avaient échoué, l'Allemagne aurait probablement pu conquérir la Grande-Bretagne comme elle avait fait avec le reste de l'Europe.",88.93202620751138,84.0191627580021,0.58984375,0.9609375,fra_Latn
"Translate the following sentence from English to French:
Q: Goats seem to have been first domesticated roughly 10,000 years ago in the Zagros Mountains of Iran.
A:","Goats seem to have been first domesticated roughly 10,000 years ago in the Zagros Mountains of Iran.",Il semble que les chèvres aient été domestiquées pour la première fois il y a environ 10 000 ans dans les monts Zagros en Iran.,Les chèvres semblent avoir été d'abord domestiqués il y a environ 10 000 ans dans les montagnes Zagros en Iran.,60.0120734224234,39.72228319875928,1.9921875,2.4375,fra_Latn
"Translate the following sentence from English to French:
Q: Ancient cultures and tribes began to keep them for easy access to milk, hair, meat, and skins.
A:","Ancient cultures and tribes began to keep them for easy access to milk, hair, meat, and skins.","Les cultures et les tribus anciennes ont commencé à les garder près d'elles pour avoir facilement accès au lait, aux poils, à la viande et aux peaux.","Les anciennes cultures et tribus ont commencé à les garder pour un accès facile au lait, aux cheveux, à la viande et aux peaux.",65.090144720558,43.88776721297294,3.65625,3.578125,fra_Latn
"Translate the following sentence from English to French:
Q: Domestic goats were generally kept in herds that wandered on hills or other grazing areas, often tended by goatherds who were frequently children or adolescents, similar to the more widely known shepherd. These methods of herding are still used today.
A:","Domestic goats were generally kept in herds that wandered on hills or other grazing areas, often tended by goatherds who were frequently children or adolescents, similar to the more widely known shepherd. These methods of herding are still used today.","Les chèvres domestiques étaient généralement gardées dans les troupeaux qui erraient sur les collines ou d'autres espaces de pâturage, souvent soignées par des chevriers qui étaient la plupart du temps des enfants ou des adolescents, semblables au terme plus connu de bergers. Ces méthodes pastorales ont toujours cours aujourd'hui.","Les chèvres domestiques étaient généralement gardées en troupeaux qui errèrent sur les collines ou d'autres zones de pâturage, souvent entretenus par des bergers qui étaient souvent des enfants ou des adolescents, similaire au plus connu berger. Ces méthodes de bergerie sont encore utilisées aujourd'hui.",65.47224551928687,45.31954409991072,5.34375,5.625,fra_Latn
"Translate the following sentence from English to French:
Q: Wagonways were built in England as early as the 16th Century.
A:",Wagonways were built in England as early as the 16th Century.,Les « wagonways » étaient construits en Angleterre dès le XVIème siècle.,Les wagons ont été construits en Angleterre dès le 16e siècle.,58.710500551361,29.4907141091439,9.9375,10.1875,fra_Latn
"Translate the following sentence from English to French:
Q: Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.
A:","Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.","Bien que les voies pour wagons fussent simplement constituées de planches de bois parallèles, elles permettaient aux chevaux qui les tiraient d'atteindre de plus grandes vitesses et de tirer des charges plus importantes que sur les routes légèrement plus accidentées de la journée.","Bien que les wagonways ne se composent que de planches de bois parallèles, ils permettent aux chevaux tirant de les atteindre des vitesses plus élevées et de tirer des charges plus grandes que sur les routes légèrement plus rugueuses de l'époque.",60.55326169617216,38.87566728868034,7.9375,9.4375,fra_Latn
"Translate the following sentence from English to French:
Q: Crossties were introduced fairly early to hold the tracks in place. Gradually, however, it was realised that tracks would be more efficient if they had a stip of iron on the top.
A:","Crossties were introduced fairly early to hold the tracks in place. Gradually, however, it was realised that tracks would be more efficient if they had a stip of iron on the top.","Les croisillons ont été introduits assez tôt pour maintenir les pistes en place. Cependant, on s'est peu à peu rendu compte que les pistes seraient plus efficaces si elles étaient munies d'une bande de fer sur le dessus.","Les traverses ont été introduites assez tôt pour maintenir les rails en place. Cependant, progressivement, il a été réalisé que les rails seraient plus efficaces s'ils avaient une bande d'acier sur le dessus.",56.72047166137462,30.98932510501842,1.6328125,1.703125,fra_Latn
"Translate the following sentence from English to French:
Q: This became common practice, but the iron caused more wear on the wooden wheels of the wagons.
A:","This became common practice, but the iron caused more wear on the wooden wheels of the wagons.","Cela est devenu une pratique courante, mais le fer a causé plus d'usure sur les roues en bois des wagons.","Cela est devenu une pratique courante, mais le fer a causé plus d'usure sur les roues en bois des wagons.",100.0,100.00000000000004,1.53125,1.4453125,fra_Latn
"Translate the following sentence from English to French:
Q: Eventually, wooden wheels were replaced by iron wheels. In 1767, the first full-iron rails were introduced.
A:","Eventually, wooden wheels were replaced by iron wheels. In 1767, the first full-iron rails were introduced.","Finalement, les roues en bois ont été remplacées par des roues en fer. En 1767, les premiers rails en fer ont fait leur apparition.","Finalement, les roues en bois ont été remplacées par des roues en fer. En 1767, les premiers rails en fer complet ont été introduits.",82.90777356387638,83.93181069410835,2.921875,2.953125,fra_Latn
"Translate the following sentence from English to French:
Q: The first known transportation was walking, humans began walking upright two million years ago with the emergence of Homo Erectus (meaning upright man).
A:","The first known transportation was walking, humans began walking upright two million years ago with the emergence of Homo Erectus (meaning upright man).",Le tout premier moyen de locomotion était la marche : les humains se mirent à marcher debout il y a deux millions d'années avec l'arrivée de l'Homo Erectus (« homme droit »).,"La première forme de transport connue était la marche, les humains ont commencé à marcher debout il y a deux millions d'années avec l'émergence de l'Homo Erectus (signifiant l'homme droit).",61.60544194646628,48.470889695511126,2.75,1.90625,fra_Latn
"Translate the following sentence from English to French:
Q: Their predecessors, the Australopithecus did not walk upright as habitually.
A:","Their predecessors, the Australopithecus did not walk upright as habitually.","Leurs prédécesseurs, les australopithèques, ne marchaient pas debout comme d’habitude.","Les Australopithecus, leurs prédécesseurs, ne marchaient pas debout comme d'habitude.",74.45277902793254,49.489479099958345,2.140625,2.640625,fra_Latn
"Translate the following sentence from English to French:
Q: Bipedal specializations are found in Australopithecus fossils from 4.2-3.9 million years ago, although Sahelanthropus may have walked on two legs as early as seven million years ago.
A:","Bipedal specializations are found in Australopithecus fossils from 4.2-3.9 million years ago, although Sahelanthropus may have walked on two legs as early as seven million years ago.","On trouve des spécialisations bipèdes dans les fossiles d’Australopithecus d’il y a 4,2 à 3,9 millions d’années, bien que le Sahelanthropus ait pu marcher sur deux jambes il y a déjà sept millions d’années.","Les spécialisations bipèdes sont trouvées dans les fossiles d'Australopithecus de 4,2 à 3,9 millions d'années, bien que Sahelanthropus ait pu marcher sur deux jambes il y a sept millions d'années.",75.65407596438622,61.300131112757526,5.1875,4.84375,fra_Latn
"Translate the following sentence from English to French:
Q: We can start living more friendly to the environment, we can join to the environmental movement, and we can even be activists in order to reduce the future suffering in some degree.
A:","We can start living more friendly to the environment, we can join to the environmental movement, and we can even be activists in order to reduce the future suffering in some degree.","Nous pouvons commencer par vivre en meilleure harmonie avec l'environnement, nous pouvons rejoindre le mouvement environnemental, et nous pouvons même militer dans le but d'atténuer les souffrances à venir.","Nous pouvons commencer à vivre plus amicalement à l'environnement, nous pouvons nous joindre au mouvement environnemental, et nous pouvons même être des activistes afin de réduire la souffrance future dans une certaine mesure.",57.523255778879964,32.48429723773906,3.421875,5.125,fra_Latn
"Translate the following sentence from English to French:
Q: This is just like symptomatic treatment in many cases. However, if we do not only want a temporary solution, then we should find the root of the problems, and we should deactivate them.
A:","This is just like symptomatic treatment in many cases. However, if we do not only want a temporary solution, then we should find the root of the problems, and we should deactivate them.","Dans de nombreux cas, il s’agit d’un traitement symptomatique. Cependant, si nous ne voulons pas seulement une solution temporaire, nous devons trouver la racine des problèmes et les désactiver.","C'est comme le traitement symptomatique dans de nombreux cas. Cependant, si nous ne voulons pas seulement une solution temporaire, alors nous devrions trouver la racine des problèmes, et nous devrions les désactiver.",79.80173163895577,54.674882466376495,1.359375,1.859375,fra_Latn
"Translate the following sentence from English to French:
Q: It is obvious enough that the world has changed much because of humankind's scientific and technological advancements, and problems have become greater because of overpopulation and mankind's extravagant lifestyle.
A:","It is obvious enough that the world has changed much because of humankind's scientific and technological advancements, and problems have become greater because of overpopulation and mankind's extravagant lifestyle.","Il est clair que le monde a beaucoup changé grâce aux progrès scientifiques et technologiques réalisés par les êtres humains, et que les problèmes sont devenus plus importants en raison de la surpopulation et du mode de vie extravagant de l'humanité.","Il est évident que le monde a beaucoup changé à cause des avancées scientifiques et technologiques de l'homme, et les problèmes sont devenus plus grands à cause de l'explosion de la population et du mode de vie extravagant de l'homme.",61.0391986905386,43.357955531943446,1.5703125,1.3046875,fra_Latn
"Translate the following sentence from English to French:
Q: After its adoption by Congress on July 4, a handwritten draft signed by the President of Congress John Hancock and the Secretary Charles Thomson was then sent a few blocks away to the printing shop of John Dunlap.
A:","After its adoption by Congress on July 4, a handwritten draft signed by the President of Congress John Hancock and the Secretary Charles Thomson was then sent a few blocks away to the printing shop of John Dunlap.","Après son adoption par le Congrès le 4 juillet, un projet manuscrit signé par le président du Congrès John Hancock et le secrétaire Charles Thomson a ensuite été envoyé à quelques rues de là, à l'imprimerie de John Dunlap.","Après son adoption par le Congrès le 4 juillet, un projet manuscrit signé par le président du Congrès John Hancock et le secrétaire Charles Thomson a ensuite été envoyé quelques pâtés de maisons plus loin à l'imprimerie de John Dunlap.",90.11462157246098,82.4665925635159,2.84375,1.8828125,fra_Latn
"Translate the following sentence from English to French:
Q: Through the night between 150 and 200 copies were made, now known as ""Dunlap broadsides"".
A:","Through the night between 150 and 200 copies were made, now known as ""Dunlap broadsides"".","Pendant la nuit, entre 150 et 200 exemplaires ont été faits, aujourd’hui connus sous le nom de « Dunlap Broadsides ».","La nuit entre 150 et 200 exemplaires ont été fabriqués, maintenant connus sous le nom de ""Dunlap broadsides"".",61.96315591834151,39.522705129244514,4.09375,3.296875,fra_Latn
"Translate the following sentence from English to French:
Q: The first public reading of the document was by John Nixon in the yard of Independence Hall on July 8.
A:",The first public reading of the document was by John Nixon in the yard of Independence Hall on July 8.,La première lecture publique du document a été faite par John Nixon dans la cour de l'Independence Hall le 8 juillet.,La première lecture publique du document a été faite par John Nixon dans la cour de l'Independence Hall le 8 juillet.,100.0,100.00000000000004,0.73046875,0.6953125,fra_Latn
"Translate the following sentence from English to French:
Q: One was sent to George Washington on July 6, who had it read to his troops in New York on July 9. A copy reached London on August 10.
A:","One was sent to George Washington on July 6, who had it read to his troops in New York on July 9. A copy reached London on August 10.","L’un d’eux a été envoyé à George Washington le 6 juillet, qui l’a fait lire à ses troupes à New York le 9 juillet. Une copie est parvenue à Londres le 10 août.","Un exemplaire fut envoyé à George Washington le 6 juillet, qui fut lu à ses troupes à New York le 9 juillet. Un exemplaire arriva à Londres le 10 août.",68.35120331635,52.01719488184428,3.625,2.734375,fra_Latn
"Translate the following sentence from English to French:
Q: The 25 Dunlap broadsides still known to exist are the oldest surviving copies of the document. The original handwritten copy has not survived.
A:",The 25 Dunlap broadsides still known to exist are the oldest surviving copies of the document. The original handwritten copy has not survived.,Les 25 feuilles Dunlap dont on connaît encore l'existence sont les plus anciennes copies du document. La copie manuscrite originale n'a pas survécu.,Les 25 Dunlap broadsides encore connus existent sont les plus vieux exemplaires survivants du document. La copie manuscrite originale n'a pas survécu.,62.911940203483454,48.805233907863276,7.0,6.90625,fra_Latn
"Translate the following sentence from English to French:
Q: Many paleontologists today believe that one group of dinosaurs survived and is alive today. We call them birds.
A:",Many paleontologists today believe that one group of dinosaurs survived and is alive today. We call them birds.,De nombreux paléontologues pensent aujourd’hui qu’un groupe de dinosaures a survécu et est toujours en vie. On les appelle les oiseaux.,Beaucoup de paléontologues aujourd'hui croient que un groupe de dinosaures a survécu et est vivant aujourd'hui. Nous les appelons oiseaux.,55.678739120968835,40.53767404536318,1.875,1.953125,fra_Latn
"Translate the following sentence from English to French:
Q: Many people don't think about them as dinosaurs because they have feathers and can fly.
A:",Many people don't think about them as dinosaurs because they have feathers and can fly.,Peu de gens les considèrent comme des dinosaures étant donne qu'ils ont des ailes et peuvent voler.,Beaucoup de gens ne les pensent pas comme des dinosaures parce qu'ils ont des plumes et peuvent voler.,59.64199264529056,35.693754559323295,1.734375,2.328125,fra_Latn
"Translate the following sentence from English to French:
Q: But there are a lot of things about birds that still look like a dinosaur.
A:",But there are a lot of things about birds that still look like a dinosaur.,Mais il y a beaucoup de choses sur les oiseaux qui ressemblent encore à un dinosaure.,Mais il y a beaucoup de choses sur les oiseaux qui ressemblent encore à un dinosaure.,100.0,100.00000000000004,4.0,2.40625,fra_Latn
"Translate the following sentence from English to French:
Q: They have feet with scales and claws, they lay eggs, and they walk on their two back legs like a T-Rex.
A:","They have feet with scales and claws, they lay eggs, and they walk on their two back legs like a T-Rex.","Ils ont des pattes recouvertes d'écailles et pourvues de griffes, ils pondent des œufs et marchent sur leurs deux pattes arrière comme des T-Rex.","Ils ont des pieds avec des écailles et des griffes, ils pondent des œufs, et ils marchent sur leurs deux pattes arrière comme un T-Rex.",68.45642786783678,50.62909537666103,0.65234375,1.3671875,fra_Latn
"Translate the following sentence from English to French:
Q: Virtually all computers in use today are based on the manipulation of information which is coded in the form of binary numbers.
A:",Virtually all computers in use today are based on the manipulation of information which is coded in the form of binary numbers.,Pratiquement tous les ordinateurs utilisés aujourd'hui sont basés sur la manipulation d'informations qui sont codées sous forme de nombres binaires.,Presque tous les ordinateurs en usage aujourd'hui sont basés sur la manipulation d'informations qui sont codées sous la forme de nombres binaires.,83.23220696807002,74.71471808780886,0.66015625,0.58984375,fra_Latn
"Translate the following sentence from English to French:
Q: A binary number can have only one of two values, i.e. 0 or 1, and these numbers are referred to as binary digits - or bits, to use computer jargon.
A:","A binary number can have only one of two values, i.e. 0 or 1, and these numbers are referred to as binary digits - or bits, to use computer jargon.","Un nombre binaire ne peut avoir qu’une seule de deux valeurs : 0 ou 1. Ces nombres sont appelés des chiffres binaires, ou bits pour utiliser le jargon informatique.","Un nombre binaire peut avoir une seule des deux valeurs, soit 0 ou 1, et ces nombres sont appelés chiffres binaires - ou bits, pour parler comme les ordinateurs.",58.20118814707678,24.315522083813963,1.0703125,1.1796875,fra_Latn
"Translate the following sentence from English to French:
Q: Internal poisoning may not be immediately apparent. Symptoms, such as vomiting are sufficiently general that an immediate diagnosis cannot be made.
A:","Internal poisoning may not be immediately apparent. Symptoms, such as vomiting are sufficiently general that an immediate diagnosis cannot be made.","Un empoisonnement interne peut ne pas être visible immédiatement. Les symptômes, tels que les vomissements, sont suffisamment généraux pour qu'un diagnostic immédiat ne puisse pas être posé.","La toxicité interne peut ne pas être immédiatement évidente. Les symptômes, tels que le vomissement, sont suffisamment généraux pour qu'un diagnostic immédiat ne puisse pas être fait.",77.00149515464071,64.50539621081758,2.078125,1.84375,fra_Latn
"Translate the following sentence from English to French:
Q: The best indication of internal poisoning may be the presence of an open container of medication or toxic household chemicals.
A:",The best indication of internal poisoning may be the presence of an open container of medication or toxic household chemicals.,Le meilleur indice d'un empoisonnement interne est probablement la présence d'un récipient ouvert de médicaments ou de produits chimiques domestiques toxiques.,La meilleure indication de la toxicité interne peut être la présence d'un récipient ouvert de médicaments ou de produits chimiques domestiques toxiques.,69.61873515862807,63.63999377224366,2.109375,2.46875,fra_Latn
"Translate the following sentence from English to French:
Q: Check the label for specific first aid instructions for that specific poison.
A:",Check the label for specific first aid instructions for that specific poison.,Consultez l'étiquette pour connaître les instructions de premiers secours spécifiques à ce poison.,Vérifiez l'étiquette pour des instructions spécifiques de premiers soins pour ce poison spécifique.,58.81869180337264,34.85331261535368,1.1171875,1.265625,fra_Latn
"Translate the following sentence from English to French:
Q: The term bug is used by entomologists in a formal sense for this group of insects.
A:",The term bug is used by entomologists in a formal sense for this group of insects.,Le terme « insecte » est utilisé par les entomologistes dans un sens formel pour ce groupe d’insectes.,Le terme de bug est utilisé par les entomologistes dans un sens formel pour ce groupe d'insectes.,80.44212887925401,63.502893764648206,4.53125,5.59375,fra_Latn
"Translate the following sentence from English to French:
Q: This term derives from ancient familiarity with Bed-bugs, which are insects highly adapted to parasitize humans.
A:","This term derives from ancient familiarity with Bed-bugs, which are insects highly adapted to parasitize humans.","Ce terme dérive d’une ancienne familiarité avec les punaises de lit, qui sont des insectes très adaptés pour parasiter les humains.","Ce terme dérive de l'anciennaute avec les punaises, qui sont des insectes hautement adaptés à parasiter les humains.",65.13177019289533,42.14976131700526,10.875,11.8125,fra_Latn
"Translate the following sentence from English to French:
Q: Both Assassin-bugs and Bed-bugs are nidicolous, adapted to living in nest or housing of their host.
A:","Both Assassin-bugs and Bed-bugs are nidicolous, adapted to living in nest or housing of their host.","Les réduves, tout comme les punaises de lit, sont nidicoles, c'est-à-dire adaptées pour vivre dans le nid ou l'habitat de leur hôte.","Les Assassin-bugs et les Bed-bugs sont nidicolous, adaptés à vivre dans le nid ou le logement de leur hôte.",41.41839042242187,19.869107594715437,4.375,6.5,fra_Latn
"Translate the following sentence from English to French:
Q: Across the United States of America, there are approximately 400,000 known cases of Multiple Sclerosis (MS), leaving it as the leading neurological disease in younger and middle aged adults.
A:","Across the United States of America, there are approximately 400,000 known cases of Multiple Sclerosis (MS), leaving it as the leading neurological disease in younger and middle aged adults.","Aux États-Unis, il y a environ 400 000 cas connus de sclérose en plaques (SEP), ce qui en fait la principale maladie neurologique chez les jeunes et les adultes d’âge moyen.","Aux États-Unis, il y a environ 400 000 cas connus de la sclérose en plaques (SEP), ce qui en fait la maladie neurologique la plus répandue chez les jeunes et les adultes de la quarantaine.",82.2828109746555,68.45454193294233,2.265625,3.390625,fra_Latn
"Translate the following sentence from English to French:
Q: MS is a disease that affects the central nervous system, which is made up of the brain, the spinal cord and the optic nerve.
A:","MS is a disease that affects the central nervous system, which is made up of the brain, the spinal cord and the optic nerve.","La sclérose en plaques est une maladie qui affecte le système nerveux central, composé du cerveau, de la moelle épinière et du nerf optique.","La sclérose en plaques est une maladie qui affecte le système nerveux central, qui est composé du cerveau, de la moelle épinière et du nerf optique.",96.74074842458731,91.22561819614465,0.26757812,0.29101562,fra_Latn
"Translate the following sentence from English to French:
Q: Research has found that females are two times more likely to have MS then males.
A:",Research has found that females are two times more likely to have MS then males.,Des recherches ont montré que les femmes sont deux fois plus susceptibles d’avoir la sclérose en plaques que les hommes.,La recherche a trouvé que les femmes sont deux fois plus susceptibles d'avoir la sclérose en plaques que les hommes.,80.52429956638706,70.92665475586985,0.8203125,0.984375,fra_Latn
"Translate the following sentence from English to French:
Q: A couple may decide it is not in their best interest, or in the interest of their child, to raise a baby.
A:","A couple may decide it is not in their best interest, or in the interest of their child, to raise a baby.","Un couple peut très bien estimer qu'il n'est pas dans leur intérêt, ni dans celui de l'enfant, de s'occuper de l'éducation d'un bébé.","Un couple peut décider qu'il n'est pas dans son meilleur intérêt, ou dans l'intérêt de son enfant, de s'occuper d'un bébé.",59.7141541678922,42.2347071434124,3.5,2.40625,fra_Latn
"Translate the following sentence from English to French:
Q: These couples may choose to make an adoption plan for their baby.
A:",These couples may choose to make an adoption plan for their baby.,Ces couples peuvent choisir de faire un projet d’adoption pour leur bébé.,Ces couples peuvent choisir de faire un plan d'adoption pour leur bébé.,83.53704911351501,72.76817202342089,1.5546875,1.2890625,fra_Latn
"Translate the following sentence from English to French:
Q: In an adoption, the birth parents terminate their parental rights so that another couple may parent the child.
A:","In an adoption, the birth parents terminate their parental rights so that another couple may parent the child.","Dans le cadre d'une adoption, les parents biologiques mettent fin à leurs droits parentaux afin qu'un autre couple puisse élever l'enfant.","Dans une adoption, les parents biologiques mettent fin à leurs droits de parenté afin que d'autres couples puissent élever l'enfant.",70.06877252989486,50.396589083674584,0.546875,0.8984375,fra_Latn
"Translate the following sentence from English to French:
Q: Science’s main goal is to figure out the way the world works through the scientific method. This method in fact guides most scientific research.
A:",Science’s main goal is to figure out the way the world works through the scientific method. This method in fact guides most scientific research.,L'objectif principal de la science est de comprendre la façon dont le monde fonctionne grâce à la méthode scientifique. Cette méthode guide en fait la plupart des recherches scientifiques.,L’objectif principal de la science est de découvrir la façon dont le monde fonctionne par le biais de la méthode scientifique. Cette méthode guide en effet la plupart des recherches scientifiques.,81.73263390545365,67.10516266757355,0.3359375,0.40625,fra_Latn
"Translate the following sentence from English to French:
Q: It isn’t alone though, experimentation, and an experiment is a test that is used to eliminate one or more of the possible hypotheses, asking questions, and making observations also guide scientific research.
A:","It isn’t alone though, experimentation, and an experiment is a test that is used to eliminate one or more of the possible hypotheses, asking questions, and making observations also guide scientific research.","Ce n'est cependant pas la seule, l'expérimentation, et une expérience est un test qui sert à éliminer une ou plusieurs des hypothèses possibles, poser des questions et faire des observations, mais qui oriente également la recherche scientifique.","Ce n’est pas seulement l’expérimentation, et une expérience est un test qui est utilisé pour éliminer un ou plusieurs des hypothèses possibles, poser des questions, et faire des observations aussi guider la recherche scientifique.",71.25181714711903,55.427286312652676,10.5,10.9375,fra_Latn
"Translate the following sentence from English to French:
Q: Naturalists and philosophers focused on classical texts and, in particular, on the Bible in Latin.
A:","Naturalists and philosophers focused on classical texts and, in particular, on the Bible in Latin.","Les naturalistes et les philosophes se sont concentrés sur les textes anciens, et en particulier sur la Bible en latin.","Les naturalistes et les philosophes se sont concentrés sur les textes classiques et, en particulier, sur la Bible en latin.",85.39705616086543,72.4724590060866,0.7734375,0.77734375,fra_Latn
"Translate the following sentence from English to French:
Q: Accepted were Aristotle's views on all matters of science, including psychology.
A:","Accepted were Aristotle's views on all matters of science, including psychology.","Les opinions d'Aristote sur toutes les questions scientifiques, y compris la psychologie, ont été acceptées.","Acceptés étaient les vues d'Aristote sur toutes les questions de science, y compris la psychologie.",63.13447667529909,51.03277571176483,10.0625,11.75,fra_Latn
"Translate the following sentence from English to French:
Q: As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.
A:","As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.","Avec le déclin de la connaissance du grec, l'Occident s'est retrouvé coupé de ses racines philosophiques et scientifiques grecques.","Comme la connaissance du grec a diminué, l'Occident s'est retrouvé coupé de ses racines philosophiques et scientifiques grecques.",84.82119155417689,80.43896418783362,1.171875,1.5234375,fra_Latn
